date,ticker,day_return,bucket,volume_ratio
2023-12-21,MSTCLTD.NS,7.74,7-10%,2.16
2023-12-26,MSTCLTD.NS,13.28,10-15%,4.24
2023-12-28,SUPRAJIT.NS,8.08,7-10%,13.33
2023-12-28,NATIONALUM.NS,9.12,7-10%,2.96
2023-12-28,HINDCOPPER.NS,14.88,10-15%,4.4
2024-01-01,DCBBANK.NS,9.37,7-10%,3.67
2024-01-02,ABFRL.NS,7.31,7-10%,7.3
2024-01-02,JPPOWER.NS,9.49,7-10%,4.42
2024-01-03,SOBHA.NS,10.78,10-15%,4.48
2024-01-03,RPOWER.NS,7.68,7-10%,3.03
2024-01-04,GODREJPROP.NS,7.98,7-10%,4.57
2024-01-04,PRESTIGE.NS,7.72,7-10%,1.5
2024-01-04,SOBHA.NS,15.7,15%+,9.53
2024-01-04,SUNTECK.NS,7.81,7-10%,4.23
2024-01-04,KOLTEPATIL.NS,9.21,7-10%,5.82
2024-01-04,TORNTPOWER.NS,7.44,7-10%,8.39
2024-01-04,JPPOWER.NS,7.26,7-10%,1.8
2024-01-04,RPOWER.NS,17.15,15%+,4.06
2024-01-10,TANLA.NS,10.16,10-15%,2.97
2024-01-11,MSTCLTD.NS,13.32,10-15%,2.87
2024-01-12,INFY.NS,7.93,7-10%,3.53
2024-01-12,OFSS.NS,7.62,7-10%,3.2
2024-01-15,OFSS.NS,8.89,7-10%,5.37
2024-01-15,MSTCLTD.NS,12.08,10-15%,1.99
2024-01-16,LICI.NS,7.63,7-10%,2.97
2024-01-16,PAYTM.NS,7.93,7-10%,2.24
2024-01-16,IRFC.NS,25.09,15%+,3.51
2024-01-16,MOIL.NS,7.94,7-10%,5.72
2024-01-18,OFSS.NS,28.69,15%+,9.83
2024-01-18,SOBHA.NS,11.19,10-15%,1.7
2024-01-19,IRFC.NS,9.57,7-10%,1.89
2024-01-23,ADANIGREEN.NS,7.01,7-10%,1.0
2024-01-23,KARURVYSYA.NS,7.89,7-10%,7.31
2024-01-24,POLICYBZR.NS,7.29,7-10%,1.08
2024-01-24,IFBIND.NS,11.64,10-15%,7.75
2024-01-25,ACC.NS,10.13,10-15%,5.43
2024-01-25,IFBIND.NS,10.24,10-15%,5.32
2024-01-29,RELIANCE.NS,7.02,7-10%,1.99
2024-01-29,ONGC.NS,7.88,7-10%,2.29
2024-01-29,MSTCLTD.NS,10.0,7-10%,0.48
2024-01-30,MSTCLTD.NS,9.57,7-10%,0.77
2024-01-31,VOLTAS.NS,7.46,7-10%,4.72
2024-01-31,POLICYBZR.NS,10.24,10-15%,7.4
2024-01-31,RATNAMANI.NS,10.13,10-15%,6.41
2024-01-31,GODFRYPHLP.NS,9.22,7-10%,10.34
2024-01-31,TCI.NS,11.73,10-15%,14.81
2024-02-01,GODREJCP.NS,7.76,7-10%,3.99
2024-02-02,NHPC.NS,10.12,10-15%,3.82
2024-02-05,PHOENIXLTD.NS,7.11,7-10%,1.57
2024-02-06,KOLTEPATIL.NS,9.05,7-10%,1.81
2024-02-07,ADANIGREEN.NS,8.38,7-10%,4.29
2024-02-07,PAYTM.NS,10.0,7-10%,2.44
2024-02-07,TRENT.NS,18.86,15%+,6.59
2024-02-08,CUMMINSIND.NS,7.71,7-10%,5.93
2024-02-12,GODFRYPHLP.NS,8.73,7-10%,3.05
2024-02-13,IRFC.NS,15.42,15%+,1.58
2024-02-13,RATEGAIN.NS,7.13,7-10%,0.92
2024-02-14,ELGIEQUIP.NS,8.95,7-10%,5.13
2024-02-14,NATIONALUM.NS,9.83,7-10%,2.22
2024-02-14,JYOTHYLAB.NS,11.39,10-15%,5.85
2024-02-15,INOXWIND.NS,9.38,7-10%,2.1
2024-02-15,RATEGAIN.NS,8.44,7-10%,1.64
2024-02-16,IPCALAB.NS,7.73,7-10%,3.02
2024-02-16,GLENMARK.NS,7.65,7-10%,5.49
2024-02-16,NATCOPHARM.NS,15.71,15%+,10.92
2024-02-16,ORIENTELEC.NS,7.17,7-10%,2.38
2024-02-19,POLICYBZR.NS,7.47,7-10%,2.06
2024-02-21,ABB.NS,10.17,10-15%,9.59
2024-02-22,ABB.NS,8.83,7-10%,6.44
2024-02-26,POLICYBZR.NS,7.21,7-10%,1.96
2024-02-26,SOBHA.NS,8.49,7-10%,1.81
2024-02-29,BERGEPAINT.NS,7.53,7-10%,5.7
2024-02-29,NEWGEN.NS,7.63,7-10%,2.94
2024-03-04,BHEL.NS,12.43,10-15%,5.43
2024-03-04,PNCINFRA.NS,8.39,7-10%,2.8
2024-03-04,MOIL.NS,9.52,7-10%,5.75
2024-03-07,TATAPOWER.NS,7.67,7-10%,5.14
2024-03-07,IIFL.NS,9.96,7-10%,9.0
2024-03-11,GODFRYPHLP.NS,10.28,10-15%,4.7
2024-03-14,ADANIGREEN.NS,9.87,7-10%,1.45
2024-03-14,IRFC.NS,12.88,10-15%,3.88
2024-03-14,TANLA.NS,8.49,7-10%,1.9
2024-03-14,HINDCOPPER.NS,11.76,10-15%,2.53
2024-03-14,JINDALSAW.NS,7.26,7-10%,1.44
2024-03-14,MSTCLTD.NS,9.51,7-10%,1.34
2024-03-14,KOLTEPATIL.NS,8.5,7-10%,1.25
2024-03-14,NHPC.NS,8.83,7-10%,1.79
2024-03-21,MUTHOOTFIN.NS,7.14,7-10%,1.6
2024-03-21,SOBHA.NS,12.02,10-15%,2.96
2024-03-26,TORNTPOWER.NS,9.45,7-10%,1.75
2024-03-27,IIFL.NS,9.51,7-10%,2.54
2024-03-28,IFBIND.NS,9.98,7-10%,7.06
2024-04-01,PRESTIGE.NS,8.29,7-10%,0.73
2024-04-01,HINDCOPPER.NS,11.44,10-15%,2.48
2024-04-01,WELCORP.NS,7.05,7-10%,1.2
2024-04-01,JINDALSAW.NS,9.3,7-10%,1.54
2024-04-01,MSTCLTD.NS,8.12,7-10%,1.33
2024-04-01,MOIL.NS,12.26,10-15%,2.13
2024-04-01,SUNTECK.NS,9.35,7-10%,2.55
2024-04-01,AAVAS.NS,7.82,7-10%,0.48
2024-04-01,APTUS.NS,7.12,7-10%,0.64
2024-04-02,ABFRL.NS,11.58,10-15%,10.74
2024-04-02,TANLA.NS,10.91,10-15%,7.5
2024-04-02,ORIENTELEC.NS,8.64,7-10%,4.29
2024-04-02,GODFRYPHLP.NS,8.17,7-10%,1.58
2024-04-04,ELGIEQUIP.NS,10.93,10-15%,9.39
2024-04-05,IIFL.NS,13.0,10-15%,3.56
2024-04-05,AAVAS.NS,10.08,10-15%,8.8
2024-04-08,EXIDEIND.NS,17.18,15%+,12.53
2024-04-08,PNCINFRA.NS,8.05,7-10%,5.62
2024-04-09,HINDCOPPER.NS,8.15,7-10%,3.25
2024-04-09,KOLTEPATIL.NS,7.61,7-10%,5.04
2024-04-10,VEDL.NS,7.04,7-10%,4.42
2024-04-10,TANLA.NS,7.46,7-10%,7.15
2024-04-16,EXIDEIND.NS,12.41,10-15%,4.61
2024-04-22,UNIONBANK.NS,7.04,7-10%,1.9
2024-04-23,ABFRL.NS,9.45,7-10%,3.19
2024-04-23,MOIL.NS,9.6,7-10%,4.22
2024-04-24,UBL.NS,9.18,7-10%,6.08
2024-04-24,DCBBANK.NS,9.81,7-10%,7.11
2024-04-24,JINDALSAW.NS,7.49,7-10%,3.16
2024-04-25,INOXWIND.NS,7.07,7-10%,4.87
2024-04-25,MOIL.NS,10.88,10-15%,2.52
2024-04-25,GODFRYPHLP.NS,10.17,10-15%,6.02
2024-04-26,TECHM.NS,7.43,7-10%,7.1
2024-04-29,NEWGEN.NS,7.55,7-10%,2.62
2024-04-30,NEWGEN.NS,7.22,7-10%,8.44
2024-05-02,CHOLAFIN.NS,9.08,7-10%,5.31
2024-05-02,RAYMOND.NS,9.09,7-10%,4.95
2024-05-02,WELCORP.NS,7.24,7-10%,5.94
2024-05-02,MOIL.NS,8.68,7-10%,2.74
2024-05-03,BLUEDART.NS,9.3,7-10%,7.67
2024-05-06,GODREJPROP.NS,10.63,10-15%,4.58
2024-05-06,BRIGADE.NS,8.76,7-10%,4.14
2024-05-07,MARICO.NS,10.03,10-15%,10.81
2024-05-07,JYOTHYLAB.NS,10.18,10-15%,8.12
2024-05-10,HONAUT.NS,8.25,7-10%,3.31
2024-05-13,SIEMENS.NS,7.33,7-10%,3.46
2024-05-13,ABB.NS,11.23,10-15%,5.99
2024-05-14,IRFC.NS,7.81,7-10%,1.57
2024-05-14,NATIONALUM.NS,7.29,7-10%,1.59
2024-05-14,GODFRYPHLP.NS,8.71,7-10%,2.59
2024-05-15,THERMAX.NS,8.35,7-10%,4.55
2024-05-15,BRIGADE.NS,7.89,7-10%,1.91
2024-05-16,OBEROIRLTY.NS,8.7,7-10%,7.09
2024-05-16,HAL.NS,10.07,10-15%,4.23
2024-05-16,HONAUT.NS,13.09,10-15%,11.89
2024-05-16,INOXWIND.NS,9.11,7-10%,1.41
2024-05-17,IRFC.NS,7.2,7-10%,3.76
2024-05-17,MOIL.NS,19.99,15%+,3.8
2024-05-17,GODFRYPHLP.NS,10.98,10-15%,4.24
2024-05-17,BRIGADE.NS,8.03,7-10%,1.99
2024-05-17,SOBHA.NS,8.36,7-10%,1.35
2024-05-21,BEL.NS,10.46,10-15%,3.84
2024-05-21,VEDL.NS,11.08,10-15%,2.38
2024-05-21,BALKRISIND.NS,14.57,10-15%,6.84
2024-05-22,PNCINFRA.NS,13.05,10-15%,13.59
2024-05-23,ADANIENT.NS,7.84,7-10%,3.2
2024-05-24,INOXWIND.NS,9.06,7-10%,1.36
2024-05-27,GLENMARK.NS,8.06,7-10%,7.6
2024-05-27,ASHOKLEY.NS,7.59,7-10%,3.17
2024-05-29,GRINDWELL.NS,8.33,7-10%,9.25
2024-05-30,EMAMILTD.NS,16.8,15%+,9.87
2024-05-31,POLICYBZR.NS,8.77,7-10%,9.28
2024-05-31,NEWGEN.NS,7.33,7-10%,1.56
2024-06-03,SBIN.NS,9.07,7-10%,3.01
2024-06-03,POWERGRID.NS,8.92,7-10%,2.96
2024-06-03,NTPC.NS,9.14,7-10%,2.66
2024-06-03,ONGC.NS,7.47,7-10%,2.11
2024-06-03,ADANIPORTS.NS,10.2,10-15%,4.29
2024-06-03,PRESTIGE.NS,8.62,7-10%,1.79
2024-06-03,PHOENIXLTD.NS,7.85,7-10%,0.61
2024-06-03,LICHSGFIN.NS,7.63,7-10%,2.21
2024-06-03,BEL.NS,7.67,7-10%,1.37
2024-06-03,BANKBARODA.NS,12.1,10-15%,3.2
2024-06-03,CANBK.NS,8.69,7-10%,1.49
2024-06-05,INDUSINDBK.NS,7.87,7-10%,2.46
2024-06-05,HINDALCO.NS,7.12,7-10%,2.27
2024-06-05,ADANIPORTS.NS,8.46,7-10%,2.39
2024-06-05,ADANIGREEN.NS,11.11,10-15%,1.57
2024-06-05,VOLTAS.NS,7.39,7-10%,0.93
2024-06-05,AMBUJACEM.NS,7.6,7-10%,1.55
2024-06-05,PRESTIGE.NS,8.69,7-10%,1.69
2024-06-05,HDFCAMC.NS,7.17,7-10%,1.86
2024-06-05,LICHSGFIN.NS,7.85,7-10%,1.34
2024-06-05,ABFRL.NS,14.92,10-15%,2.39
2024-06-05,TRENT.NS,8.06,7-10%,1.61
2024-06-05,FEDERALBNK.NS,7.37,7-10%,3.05
2024-06-05,RBLBANK.NS,8.92,7-10%,1.88
2024-06-05,KARURVYSYA.NS,9.63,7-10%,1.36
2024-06-05,ASHOKLEY.NS,7.89,7-10%,1.21
2024-06-05,EXIDEIND.NS,7.82,7-10%,1.18
2024-06-05,BALKRISIND.NS,7.78,7-10%,0.67
2024-06-05,NATIONALUM.NS,11.1,10-15%,1.47
2024-06-05,HINDCOPPER.NS,7.48,7-10%,1.15
2024-06-05,EMAMILTD.NS,11.24,10-15%,3.42
2024-06-05,JYOTHYLAB.NS,13.64,10-15%,3.1
2024-06-05,RADICO.NS,8.78,7-10%,3.41
2024-06-05,PATANJALI.NS,7.98,7-10%,1.34
2024-06-05,NCLIND.NS,7.01,7-10%,1.78
2024-06-05,NAVINFLUOR.NS,8.27,7-10%,0.91
2024-06-06,PRESTIGE.NS,7.08,7-10%,1.07
2024-06-06,BHEL.NS,8.85,7-10%,2.95
2024-06-06,EXIDEIND.NS,7.49,7-10%,1.87
2024-06-06,IFBIND.NS,18.78,15%+,5.28
2024-06-06,PNCINFRA.NS,12.45,10-15%,1.73
2024-06-06,KEC.NS,7.08,7-10%,1.07
2024-06-06,MSTCLTD.NS,12.94,10-15%,2.41
2024-06-06,BRIGADE.NS,8.93,7-10%,1.68
2024-06-07,PAYTM.NS,10.0,7-10%,1.43
2024-06-07,RAYMOND.NS,7.67,7-10%,4.08
2024-06-07,IIFL.NS,13.59,10-15%,7.99
2024-06-07,NEWGEN.NS,7.18,7-10%,1.66
2024-06-07,IFBIND.NS,8.95,7-10%,4.72
2024-06-07,SUNTECK.NS,9.17,7-10%,4.2
2024-06-10,KARURVYSYA.NS,7.52,7-10%,5.36
2024-06-11,RPOWER.NS,9.97,7-10%,5.04
2024-06-12,MAXHEALTH.NS,8.47,7-10%,2.93
2024-06-12,SUNTECK.NS,9.6,7-10%,4.97
2024-06-12,RPOWER.NS,9.97,7-10%,4.32
2024-06-13,OFSS.NS,10.47,10-15%,8.28
2024-06-13,ELGIEQUIP.NS,8.87,7-10%,4.85
2024-06-14,KEC.NS,7.7,7-10%,4.81
2024-06-20,PRESTIGE.NS,7.84,7-10%,1.63
2024-06-24,ROUTE.NS,14.4,10-15%,14.95
2024-06-26,RAYMOND.NS,7.76,7-10%,4.03
2024-06-26,IIFL.NS,7.27,7-10%,2.52
2024-06-26,CESC.NS,10.91,10-15%,7.85
2024-06-27,WHIRLPOOL.NS,8.02,7-10%,6.19
2024-06-27,MANAPPURAM.NS,7.49,7-10%,4.46
2024-06-27,ROUTE.NS,14.26,10-15%,9.87
2024-06-28,IIFL.NS,7.87,7-10%,1.96
2024-06-28,CEATLTD.NS,8.57,7-10%,9.18
2024-07-01,POLICYBZR.NS,8.58,7-10%,2.26
2024-07-01,MGL.NS,9.39,7-10%,4.81
2024-07-01,HOMEFIRST.NS,8.77,7-10%,1.91
2024-07-04,INOXWIND.NS,10.2,10-15%,9.66
2024-07-05,RAYMOND.NS,9.85,7-10%,6.51
2024-07-08,PAYTM.NS,8.2,7-10%,2.27
2024-07-08,IRFC.NS,7.33,7-10%,4.54
2024-07-09,PHOENIXLTD.NS,7.11,7-10%,1.84
2024-07-12,COFORGE.NS,7.44,7-10%,3.51
2024-07-12,KPITTECH.NS,9.11,7-10%,4.19
2024-07-12,INOXWIND.NS,8.63,7-10%,3.57
2024-07-15,GODFRYPHLP.NS,16.69,15%+,12.34
2024-07-23,SUNDARMFIN.NS,7.55,7-10%,2.07
2024-07-24,PRESTIGE.NS,7.12,7-10%,1.32
2024-07-24,ICICIPRULI.NS,8.75,7-10%,3.93
2024-07-24,THYROCARE.NS,17.93,15%+,10.29
2024-07-24,MSTCLTD.NS,7.05,7-10%,2.41
2024-07-25,JYOTHYLAB.NS,7.75,7-10%,6.73
2024-07-26,PAYTM.NS,9.99,7-10%,2.08
2024-07-30,NYKAA.NS,9.4,7-10%,6.5
2024-07-31,TORNTPOWER.NS,16.56,15%+,12.5
2024-08-01,IFBIND.NS,9.56,7-10%,5.01
2024-08-07,ONGC.NS,7.51,7-10%,1.98
2024-08-07,THYROCARE.NS,7.39,7-10%,0.5
2024-08-07,IFBIND.NS,7.14,7-10%,4.2
2024-08-08,ROUTE.NS,8.32,7-10%,3.22
2024-08-09,TRENT.NS,11.18,10-15%,6.43
2024-08-09,GODFRYPHLP.NS,7.32,7-10%,1.13
2024-08-12,VOLTAS.NS,10.76,10-15%,8.22
2024-08-12,INOXWIND.NS,19.7,15%+,5.27
2024-08-16,POLICYBZR.NS,7.49,7-10%,1.93
2024-08-16,MPHASIS.NS,7.07,7-10%,1.66
2024-08-16,SUPRAJIT.NS,15.09,15%+,13.49
2024-08-19,IIFL.NS,12.12,10-15%,4.93
2024-08-19,GODFRYPHLP.NS,15.5,15%+,5.77
2024-08-20,GODFRYPHLP.NS,11.59,10-15%,5.55
2024-08-20,TORNTPOWER.NS,7.45,7-10%,1.16
2024-08-21,NYKAA.NS,9.43,7-10%,6.36
2024-08-21,KOLTEPATIL.NS,9.22,7-10%,4.29
2024-08-22,RAYMOND.NS,7.25,7-10%,5.09
2024-08-22,TCI.NS,11.59,10-15%,9.1
2024-08-23,NYKAA.NS,7.77,7-10%,4.89
2024-08-23,ELGIEQUIP.NS,7.0,7-10%,3.62
2024-08-26,POLICYBZR.NS,7.91,7-10%,1.36
2024-08-26,TATAELXSI.NS,8.39,7-10%,9.44
2024-08-27,TATAELXSI.NS,16.77,15%+,13.46
2024-08-27,CESC.NS,10.43,10-15%,4.98
2024-08-30,PAYTM.NS,12.16,10-15%,3.86
2024-09-02,GUJGASLTD.NS,12.04,10-15%,13.26
2024-09-06,GODFRYPHLP.NS,12.38,10-15%,2.38
2024-09-10,SUPRAJIT.NS,8.93,7-10%,2.39
2024-09-13,IIFL.NS,7.18,7-10%,4.63
2024-09-13,NEWGEN.NS,9.24,7-10%,4.14
2024-09-13,GODFRYPHLP.NS,10.22,10-15%,1.54
2024-09-16,ADANIGREEN.NS,7.97,7-10%,5.15
2024-09-16,GODFRYPHLP.NS,12.56,10-15%,1.7
2024-09-17,BLUEDART.NS,12.43,10-15%,17.72
2024-09-18,TORNTPOWER.NS,8.59,7-10%,5.8
2024-09-20,MAXHEALTH.NS,8.44,7-10%,4.58
2024-10-08,PAYTM.NS,15.15,15%+,2.4
2024-10-08,TRENT.NS,7.95,7-10%,1.77
2024-10-08,VBL.NS,8.85,7-10%,2.56
2024-10-08,GODFRYPHLP.NS,7.45,7-10%,0.51
2024-10-08,JPPOWER.NS,8.51,7-10%,3.12
2024-10-09,DIVISLAB.NS,7.98,7-10%,3.12
2024-10-09,MSTCLTD.NS,12.34,10-15%,6.6
2024-10-09,JPPOWER.NS,10.54,10-15%,5.2
2024-10-14,APTUS.NS,8.0,7-10%,7.67
2024-10-15,SUNTECK.NS,7.57,7-10%,3.32
2024-10-16,THYROCARE.NS,7.36,7-10%,6.11
2024-10-16,IFBIND.NS,15.62,15%+,13.63
2024-10-23,PAYTM.NS,8.54,7-10%,2.8
2024-10-23,PERSISTENT.NS,10.87,10-15%,5.16
2024-10-23,COFORGE.NS,11.14,10-15%,5.8
2024-10-23,GODFRYPHLP.NS,8.86,7-10%,2.05
2024-10-28,INDIANB.NS,10.62,10-15%,5.85
2024-10-28,ORIENTELEC.NS,20.0,15%+,7.87
2024-10-29,FEDERALBNK.NS,8.49,7-10%,4.75
2024-10-29,HOMEFIRST.NS,7.46,7-10%,1.96
2024-10-30,IRFC.NS,8.37,7-10%,3.97
2024-10-30,RADICO.NS,7.87,7-10%,1.26
2024-10-31,CIPLA.NS,9.41,7-10%,6.27
2024-10-31,ELGIEQUIP.NS,9.86,7-10%,3.97
2024-11-04,TCI.NS,8.68,7-10%,8.4
2024-11-06,KPITTECH.NS,7.05,7-10%,1.55
2024-11-07,KEC.NS,7.64,7-10%,8.85
2024-11-18,NATIONALUM.NS,9.12,7-10%,4.77
2024-11-18,MSTCLTD.NS,7.15,7-10%,1.98
2024-11-22,RAYMOND.NS,15.8,15%+,7.87
2024-11-22,SOBHA.NS,7.41,7-10%,4.59
2024-11-25,SIEMENS.NS,7.29,7-10%,5.01
2024-11-25,ELGIEQUIP.NS,14.54,10-15%,12.56
2024-11-27,ADANIENT.NS,11.5,10-15%,3.86
2024-11-27,ADANIGREEN.NS,10.0,7-10%,2.51
2024-11-27,MSTCLTD.NS,8.83,7-10%,3.12
2024-11-28,ADANIGREEN.NS,10.0,7-10%,1.65
2024-11-28,JPPOWER.NS,8.98,7-10%,3.51
2024-11-29,ADANIGREEN.NS,21.77,15%+,4.03
2024-12-04,NEWGEN.NS,7.43,7-10%,4.3
2024-12-04,KEC.NS,13.34,10-15%,3.77
2024-12-06,TCI.NS,7.05,7-10%,2.52
2024-12-09,CEATLTD.NS,10.34,10-15%,15.65
2024-12-10,RAYMOND.NS,11.65,10-15%,11.85
2024-12-10,BAJAJCON.NS,10.15,10-15%,5.27
2024-12-11,PNCINFRA.NS,12.37,10-15%,12.4
2024-12-19,JPPOWER.NS,7.23,7-10%,2.44
2024-12-26,PNCINFRA.NS,7.14,7-10%,2.09
2024-12-26,GODFRYPHLP.NS,8.87,7-10%,6.52
2024-12-27,AJANTPHARM.NS,9.07,7-10%,5.24
2024-12-27,NCLIND.NS,7.17,7-10%,5.41
2024-12-30,ADANIENT.NS,7.57,7-10%,3.92
2024-12-30,BAJAJHLDNG.NS,11.77,10-15%,7.56
2024-12-31,GODFRYPHLP.NS,8.47,7-10%,3.69
2025-01-01,TANLA.NS,11.62,10-15%,15.29
2025-01-02,BAJAJFINSV.NS,7.88,7-10%,5.2
2025-01-02,EICHERMOT.NS,8.65,7-10%,6.01
2025-01-02,CHOLAFIN.NS,7.36,7-10%,2.87
2025-01-02,SUNDARMFIN.NS,14.95,10-15%,7.91
2025-01-06,THYROCARE.NS,11.3,10-15%,12.05
2025-01-08,PHOENIXLTD.NS,7.57,7-10%,4.45
2025-01-09,NAVINFLUOR.NS,9.49,7-10%,11.43
2025-01-14,ADANIGREEN.NS,13.16,10-15%,4.22
2025-01-14,PNCINFRA.NS,8.79,7-10%,0.87
2025-01-15,THERMAX.NS,7.47,7-10%,1.67
2025-01-15,NEWGEN.NS,11.46,10-15%,2.54
2025-01-16,HDFCLIFE.NS,7.94,7-10%,6.29
2025-01-16,RATEGAIN.NS,8.43,7-10%,2.71
2025-01-17,HINDCOPPER.NS,7.09,7-10%,2.19
2025-01-17,SUNTECK.NS,7.24,7-10%,3.13
2025-01-20,KOTAKBANK.NS,9.21,7-10%,3.15
2025-01-23,PERSISTENT.NS,10.64,10-15%,3.96
2025-01-23,COFORGE.NS,11.77,10-15%,4.1
2025-01-28,SOBHA.NS,7.23,7-10%,3.35
2025-01-29,KPITTECH.NS,8.81,7-10%,6.5
2025-01-29,INOXWIND.NS,19.69,15%+,5.53
2025-01-29,NEWGEN.NS,9.61,7-10%,0.81
2025-01-29,JINDALSAW.NS,9.18,7-10%,2.16
2025-01-29,BRIGADE.NS,7.81,7-10%,3.06
2025-02-01,PHOENIXLTD.NS,7.47,7-10%,0.84
2025-02-01,TRENT.NS,7.58,7-10%,1.85
2025-02-01,RADICO.NS,9.26,7-10%,2.41
2025-02-01,GODFRYPHLP.NS,10.34,10-15%,7.39
2025-02-03,AJANTPHARM.NS,9.72,7-10%,3.2
2025-02-04,ABB.NS,8.32,7-10%,3.2
2025-02-04,SUNDARMFIN.NS,7.56,7-10%,2.27
2025-02-04,JINDALSAW.NS,8.92,7-10%,2.53
2025-02-04,NCLIND.NS,9.54,7-10%,6.12
2025-02-05,KOLTEPATIL.NS,9.09,7-10%,4.01
2025-02-06,JKLAKSHMI.NS,7.11,7-10%,3.31
2025-02-07,WELCORP.NS,7.14,7-10%,4.36
2025-02-07,GODFRYPHLP.NS,18.94,15%+,10.82
2025-02-12,ASHOKLEY.NS,7.68,7-10%,4.58
2025-02-14,GODFRYPHLP.NS,20.0,15%+,6.16
2025-02-17,MANAPPURAM.NS,8.5,7-10%,4.2
2025-02-17,GODFRYPHLP.NS,17.31,15%+,4.85
2025-02-19,MANAPPURAM.NS,7.09,7-10%,2.37
2025-02-20,RADICO.NS,8.87,7-10%,3.68
2025-02-28,HOMEFIRST.NS,10.14,10-15%,13.48
2025-03-05,ADANIGREEN.NS,10.43,10-15%,2.82
2025-03-05,COFORGE.NS,8.34,7-10%,5.33
2025-03-05,IIFL.NS,10.61,10-15%,5.95
2025-03-05,CEATLTD.NS,7.67,7-10%,4.52
2025-03-05,PNCINFRA.NS,7.16,7-10%,0.62
2025-03-05,HINDCOPPER.NS,7.45,7-10%,1.51
2025-03-05,MOIL.NS,8.8,7-10%,2.62
2025-03-06,JINDALSAW.NS,8.92,7-10%,2.45
2025-03-07,INOXWIND.NS,11.46,10-15%,6.65
2025-03-11,TATACOMM.NS,8.68,7-10%,7.29
2025-03-11,PAYTM.NS,7.23,7-10%,2.49
2025-03-11,KOLTEPATIL.NS,11.02,10-15%,6.48
2025-03-17,ELGIEQUIP.NS,13.88,10-15%,15.52
2025-03-19,ESCORTS.NS,7.67,7-10%,2.55
2025-03-19,PRESTIGE.NS,9.21,7-10%,1.21
2025-03-19,MAXHEALTH.NS,8.97,7-10%,1.21
2025-03-19,PAYTM.NS,10.77,10-15%,1.1
2025-03-19,POLICYBZR.NS,14.83,10-15%,1.46
2025-03-19,DELHIVERY.NS,7.66,7-10%,1.53
2025-03-19,IRFC.NS,7.86,7-10%,1.33
2025-03-19,HAL.NS,8.74,7-10%,1.72
2025-03-19,RAYMOND.NS,15.03,15%+,3.46
2025-03-19,RBLBANK.NS,8.36,7-10%,0.95
2025-03-19,IIFL.NS,7.51,7-10%,0.95
2025-03-19,TANLA.NS,17.54,15%+,13.02
2025-03-19,MSTCLTD.NS,8.03,7-10%,0.8
2025-03-19,MAHLIFE.NS,8.66,7-10%,12.15
2025-03-19,SUNTECK.NS,11.86,10-15%,1.28
2025-03-19,TORNTPOWER.NS,9.89,7-10%,1.15
2025-03-19,JPPOWER.NS,12.85,10-15%,2.84
2025-03-19,RPOWER.NS,14.23,10-15%,2.14
2025-03-20,KEC.NS,8.58,7-10%,8.02
2025-03-20,WELCORP.NS,7.69,7-10%,4.73
2025-03-20,TCI.NS,7.27,7-10%,3.0
2025-03-21,MANAPPURAM.NS,7.66,7-10%,6.87
2025-03-21,NEWGEN.NS,7.49,7-10%,5.59
2025-03-21,GRINDWELL.NS,7.48,7-10%,1.48
2025-03-21,HOMEFIRST.NS,9.16,7-10%,2.06
2025-03-25,BLUEDART.NS,8.5,7-10%,14.44
2025-03-27,THERMAX.NS,8.6,7-10%,1.36
2025-03-27,RPOWER.NS,8.87,7-10%,2.74
