date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,pre_1d,pre_5d,pre_20d,pre_60d,atr_5,atr_20,atr_ratio,pre_range_5d,vol_event,vol_5d_ratio,vol_trend,vol_surprise,d52w_high,d52w_low,consolidation_days,price_vs_ma20,price_vs_ma50,ma20_slope
2021-01-01,BHEL.NS,7.8,7-10%,2.37,5.04,1.81,1.68,continuation,flat,flat,1.41,6.21,4.97,26.41,1.362,1.599,0.852,3.86,2.58,0.94,2.908,2.75,24.82,95.11,3.0,2.0,13.44,1.412
2021-01-01,MSTCLTD.NS,7.48,7-10%,4.5,-0.51,4.4,2.75,flat,continuation,flat,-0.85,-0.46,-0.97,-2.41,4.911,6.197,0.792,3.67,5.23,1.31,5.467,4.01,28.92,128.69,5.0,1.24,5.94,0.829
2021-01-04,TATASTEEL.NS,7.76,7-10%,2.38,-1.8,4.3,0.38,flat,continuation,flat,-0.09,1.65,3.28,72.11,1.319,1.599,0.825,2.31,2.52,0.77,-8.236,3.26,1.59,163.01,4.0,2.92,19.44,1.387
2021-01-04,CHOLAFIN.NS,7.75,7-10%,3.29,-1.35,-2.68,-3.71,flat,reversal,reversal,6.11,6.47,11.25,63.59,15.297,13.797,1.109,3.93,3.68,1.08,4.494,3.39,1.09,250.38,0.0,9.54,21.82,0.778
2021-01-04,AAVAS.NS,8.51,7-10%,1.46,8.28,1.3,3.95,continuation,flat,continuation,1.48,1.42,3.67,19.06,47.36,60.212,0.787,2.79,1.53,0.58,-17.889,2.61,18.1,102.66,6.0,2.62,9.25,0.621
2021-01-05,AAVAS.NS,8.28,7-10%,4.31,-5.51,-4.38,-2.78,reversal,reversal,reversal,8.51,11.01,10.82,27.83,84.25,70.492,1.195,4.68,4.89,0.6,-2.525,8.15,11.14,119.9,0.0,10.66,17.97,1.018
2021-01-06,SUPRAJIT.NS,9.22,7-10%,7.88,-0.6,-0.87,0.73,flat,flat,flat,-1.19,-0.62,-0.65,7.08,4.729,7.091,0.667,2.42,11.57,0.65,-5.142,17.71,7.93,101.11,6.0,0.6,3.17,-0.048
2021-01-06,MSTCLTD.NS,7.14,7-10%,3.28,-1.5,-2.64,5.79,flat,reversal,continuation,-2.06,3.84,7.15,9.06,5.798,6.417,0.904,4.12,3.86,1.58,11.745,2.44,25.56,139.51,2.0,5.13,10.12,0.911
2021-01-07,SOBHA.NS,7.73,7-10%,2.24,6.86,7.99,9.65,continuation,continuation,continuation,-1.29,-0.96,27.06,57.73,21.44,17.786,1.205,5.29,2.47,1.44,3.464,1.71,7.18,250.58,4.0,16.49,27.29,5.025
2021-01-07,HINDCOPPER.NS,7.74,7-10%,2.25,1.12,-3.07,-2.02,flat,reversal,reversal,0.4,1.39,32.9,92.25,2.42,4.215,0.574,3.96,2.43,0.35,-2.792,6.99,8.08,239.73,9.0,7.11,36.32,6.627
2021-01-07,MAXHEALTH.NS,8.74,7-10%,4.24,-1.22,4.67,3.23,flat,continuation,continuation,1.34,2.5,3.12,27.52,4.161,5.629,0.739,2.93,5.04,0.8,-11.741,6.33,5.43,47.86,9.0,2.61,11.79,0.403
2021-01-07,IDFCFIRSTB.NS,10.63,10-15%,5.23,-3.06,2.95,0.98,reversal,flat,flat,4.28,11.74,7.12,31.85,2.023,1.56,1.297,4.96,6.6,1.45,18.029,4.55,8.91,134.56,0.0,10.93,17.44,1.255
2021-01-08,ELGIEQUIP.NS,12.65,10-15%,8.35,-0.17,-2.56,-7.53,flat,reversal,reversal,0.25,-0.56,8.89,42.51,5.367,6.761,0.794,3.33,13.88,0.81,6.01,17.15,5.77,214.72,4.0,1.29,16.58,2.698
2021-01-12,DLF.NS,8.34,7-10%,2.79,4.82,4.45,8.02,continuation,continuation,continuation,-0.54,2.15,15.67,51.92,7.723,10.057,0.768,3.11,3.17,0.85,3.034,3.72,6.17,116.7,5.0,6.04,20.12,2.787
2021-01-12,BANKBARODA.NS,10.12,10-15%,2.11,6.36,6.22,7.07,continuation,continuation,continuation,-1.98,-2.06,-4.1,59.43,1.752,2.243,0.781,3.05,2.22,0.84,-3.387,2.65,35.1,78.47,6.0,1.01,14.44,-0.09
2021-01-12,CANBK.NS,7.95,7-10%,1.35,4.06,-1.33,-0.43,continuation,flat,flat,-1.6,-4.8,1.18,46.73,0.923,1.135,0.813,4.12,1.42,0.84,-2.687,1.69,43.15,75.02,1.0,2.36,16.33,0.483
2021-01-13,TATAELXSI.NS,13.62,10-15%,6.21,4.99,4.97,17.52,continuation,continuation,continuation,-1.41,4.66,27.57,40.1,74.391,71.822,1.036,3.49,8.75,1.09,9.63,8.01,3.13,325.12,2.0,13.98,24.72,5.088
2021-01-14,HAL.NS,9.51,7-10%,8.78,-4.18,-3.87,-4.03,reversal,reversal,reversal,2.22,-0.96,6.54,30.66,14.387,13.914,1.034,3.45,15.06,0.96,-3.067,15.65,34.11,111.06,6.0,6.34,13.34,1.372
2021-01-14,MSTCLTD.NS,13.19,10-15%,4.31,16.86,11.11,6.16,continuation,continuation,continuation,2.02,7.4,19.26,26.64,9.064,7.568,1.198,6.01,5.36,1.32,5.473,4.07,15.62,171.48,1.0,14.12,21.4,3.095
2021-01-15,MSTCLTD.NS,16.86,15%+,4.39,-9.12,-7.56,-11.92,reversal,reversal,reversal,13.19,21.67,37.56,44.09,13.467,8.683,1.551,7.93,5.57,1.82,15.214,3.07,4.49,207.29,0.0,27.05,36.16,4.076
2021-01-19,TATAELXSI.NS,7.38,7-10%,1.16,4.26,-4.03,-0.56,continuation,reversal,flat,5.6,19.27,60.47,50.75,231.443,116.582,1.985,9.92,1.22,2.61,33.729,0.47,3.31,407.02,0.0,25.16,42.64,8.619
2021-01-19,CHOLAFIN.NS,7.01,7-10%,2.55,4.45,-3.61,-6.27,continuation,reversal,reversal,-3.5,-7.63,15.33,62.72,23.034,18.053,1.276,5.46,2.79,1.0,-0.924,2.8,9.26,248.59,0.0,0.34,9.58,2.296
2021-01-19,IDFCFIRSTB.NS,7.5,7-10%,1.33,2.59,-1.3,-4.69,flat,flat,reversal,-3.72,-1.06,36.2,48.33,3.15,2.415,1.304,6.71,1.38,1.25,-8.776,1.1,5.85,164.31,0.0,14.58,23.66,4.834
2021-01-21,HAVELLS.NS,10.96,10-15%,7.79,-0.82,-1.4,-7.45,flat,flat,reversal,0.09,1.7,14.19,40.82,28.425,23.775,1.196,2.95,12.28,1.2,-1.008,10.19,2.07,128.2,1.0,6.45,15.08,2.204
2021-01-21,APOLLOTYRE.NS,7.63,7-10%,4.41,6.72,-7.11,-9.5,continuation,reversal,reversal,6.63,6.26,13.33,34.96,9.901,6.754,1.466,5.55,5.43,1.39,11.093,3.92,1.03,175.07,0.0,8.64,10.74,0.343
2021-01-21,CEATLTD.NS,8.98,7-10%,5.21,4.77,4.48,3.02,continuation,continuation,continuation,2.87,9.82,22.82,14.46,69.697,44.272,1.574,5.35,6.96,2.35,34.501,2.96,3.17,118.36,1.0,13.39,14.75,3.185
2021-01-22,BAJAJ-AUTO.NS,10.43,10-15%,8.09,1.94,1.13,0.62,flat,flat,flat,1.63,3.44,9.74,25.79,90.451,70.816,1.277,2.83,12.08,1.12,4.173,10.79,2.72,107.04,2.0,4.92,11.23,2.011
2021-01-22,ORIENTELEC.NS,7.43,7-10%,2.45,-5.05,-4.46,5.65,reversal,reversal,continuation,4.01,2.73,8.44,17.37,11.109,10.072,1.103,4.44,2.77,1.99,15.316,1.39,16.5,65.17,0.0,2.79,4.85,0.672
2021-01-25,AUROPHARMA.NS,8.1,7-10%,4.04,-3.91,-9.35,-7.71,reversal,reversal,reversal,2.39,0.71,1.7,20.52,34.534,30.214,1.143,3.86,4.81,0.84,1.994,5.69,7.33,220.77,5.0,-1.46,2.78,0.965
2021-01-27,TATAELXSI.NS,7.25,7-10%,1.43,-2.55,10.96,8.19,reversal,continuation,continuation,-3.39,-7.29,33.62,61.58,195.1,133.923,1.457,7.7,1.51,0.94,-22.544,1.61,13.0,404.77,0.0,11.95,33.51,8.25
2021-01-29,IIFL.NS,19.98,15%+,5.26,19.99,44.36,37.19,continuation,continuation,continuation,2.51,6.34,7.6,53.48,4.234,4.351,0.973,3.72,6.92,1.35,12.715,5.14,41.23,110.49,1.0,5.64,6.56,1.177
2021-01-29,KPITTECH.NS,7.41,7-10%,2.99,-3.43,-5.18,-7.11,reversal,reversal,reversal,-2.31,-4.56,-6.37,41.29,6.631,6.991,0.948,5.04,2.91,0.5,-1.885,5.78,10.56,287.05,3.0,-3.46,8.74,0.835
2021-02-01,RBLBANK.NS,10.78,10-15%,1.46,2.34,8.63,4.45,flat,continuation,continuation,-0.58,-8.16,-7.47,15.66,16.438,12.412,1.324,7.54,1.56,1.34,12.217,1.16,37.83,110.54,2.0,-12.77,-8.84,-1.114
2021-02-01,PNB.NS,7.2,7-10%,1.44,1.26,13.29,6.29,flat,continuation,continuation,2.46,-3.47,-4.17,21.49,1.443,1.389,1.039,4.6,1.43,0.78,-1.598,1.84,46.04,26.81,3.0,-5.45,-4.35,0.284
2021-02-01,BANKBARODA.NS,8.6,7-10%,1.43,1.01,11.03,9.54,flat,continuation,continuation,1.95,-7.23,5.5,51.05,4.62,3.607,1.281,7.28,1.49,1.34,9.358,1.11,27.76,89.03,1.0,-3.84,7.39,2.491
2021-02-01,CANBK.NS,7.77,7-10%,1.6,3.02,13.99,11.39,continuation,continuation,continuation,3.17,-0.9,-0.98,47.65,1.3,1.275,1.02,5.61,1.65,1.13,4.876,1.47,37.72,79.23,0.0,-2.2,7.74,0.555
2021-02-01,INDIANB.NS,7.07,7-10%,1.27,7.13,25.4,36.17,continuation,continuation,continuation,-1.61,-2.7,0.11,50.68,3.793,4.103,0.924,4.95,1.31,1.04,-4.615,1.27,17.41,112.88,5.0,-1.78,6.11,0.368
2021-02-01,DCBBANK.NS,7.58,7-10%,2.36,6.67,7.74,5.51,continuation,continuation,continuation,-3.51,-13.46,-16.49,25.45,6.855,4.737,1.447,6.74,2.63,1.72,27.296,1.53,45.33,72.93,0.0,-14.65,-12.07,-2.032
2021-02-01,MSTCLTD.NS,9.99,7-10%,0.73,9.98,18.75,62.03,continuation,continuation,continuation,-3.42,-10.33,15.39,41.47,14.75,14.121,1.045,8.67,0.69,0.43,-23.623,1.6,23.02,183.62,0.0,-1.51,14.33,4.587
2021-02-01,TATAELXSI.NS,9.63,7-10%,1.03,-3.0,-4.13,-3.66,reversal,reversal,reversal,3.85,4.86,44.04,75.25,150.254,148.498,1.012,5.54,1.07,0.76,-9.014,1.4,5.56,447.91,0.0,15.27,39.75,6.963
2021-02-01,ASHOKLEY.NS,10.15,10-15%,1.4,8.4,11.35,11.31,continuation,continuation,continuation,-1.73,-9.37,11.81,31.98,3.052,2.557,1.193,5.58,1.45,0.98,0.48,1.48,12.93,228.78,1.0,-3.16,8.31,3.414
2021-02-01,APOLLOTYRE.NS,8.67,7-10%,1.03,6.46,14.11,16.45,continuation,continuation,continuation,-2.86,-15.2,9.31,32.96,16.081,10.227,1.572,8.02,1.06,1.86,9.967,0.57,17.96,167.92,2.0,0.63,4.76,2.515
2021-02-01,SUNTECK.NS,7.11,7-10%,0.88,2.22,1.23,6.47,flat,flat,continuation,-0.71,-8.43,-9.47,19.04,17.863,15.734,1.135,5.34,0.89,0.71,-0.071,1.24,21.07,122.97,1.0,-10.47,-4.48,-1.007
2021-02-01,IIFL.NS,19.99,15%+,4.19,9.99,13.94,16.24,continuation,continuation,continuation,19.98,24.45,25.3,76.5,8.62,5.376,1.604,6.7,5.04,2.0,31.664,2.53,29.49,152.54,0.0,24.95,27.08,2.371
2021-02-01,CUMMINSIND.NS,9.55,7-10%,1.94,4.08,7.47,8.53,continuation,continuation,continuation,4.59,8.2,14.62,51.39,26.338,21.729,1.212,4.48,2.1,1.6,23.408,1.31,3.36,141.75,0.0,7.85,13.55,2.1
2021-02-01,LICHSGFIN.NS,9.4,7-10%,1.63,1.87,4.47,1.02,flat,continuation,flat,0.19,-4.32,4.79,34.0,18.346,18.469,0.993,4.98,1.69,0.97,4.657,1.74,14.68,119.27,2.0,-4.83,5.17,1.83
2021-02-01,CHOLAFIN.NS,11.34,10-15%,1.54,-0.87,4.84,3.98,flat,continuation,continuation,-1.83,-5.76,-3.28,35.48,26.113,23.473,1.112,6.44,1.56,1.03,-0.974,1.52,14.41,238.88,1.0,-6.72,1.65,1.092
2021-02-01,SBIN.NS,10.14,10-15%,2.41,7.21,14.29,27.79,continuation,continuation,continuation,-0.09,-0.56,0.97,36.28,11.62,9.204,1.262,4.56,2.66,1.07,0.802,2.48,15.0,88.76,4.0,-2.54,3.65,0.279
2021-02-01,LT.NS,8.55,7-10%,2.53,4.92,5.59,7.11,continuation,continuation,continuation,-0.79,-2.01,2.91,42.01,39.94,32.368,1.234,3.14,2.82,1.25,7.463,2.25,4.42,107.63,5.0,-0.95,6.1,0.926
2021-02-01,AXISBANK.NS,7.01,7-10%,1.52,0.68,4.87,3.78,flat,continuation,continuation,-1.16,2.85,6.27,26.23,36.577,23.684,1.544,5.55,1.62,1.72,20.586,0.94,12.86,131.78,1.0,0.15,4.96,0.997
2021-02-01,ULTRACEMCO.NS,7.83,7-10%,1.86,6.6,7.64,10.86,continuation,continuation,continuation,-2.14,-3.75,0.69,17.56,228.321,158.086,1.444,4.35,2.0,1.77,12.311,1.13,8.65,83.64,3.0,-2.6,2.4,0.563
2021-02-01,BAJAJFINSV.NS,11.45,10-15%,2.0,-2.53,-0.22,3.08,reversal,flat,continuation,-2.6,-3.84,-1.67,50.09,31.859,29.204,1.091,3.54,2.18,1.06,-1.091,2.05,12.28,118.87,1.0,-1.99,-1.88,0.092
2021-02-01,ICICIBANK.NS,12.44,10-15%,2.87,2.24,4.06,4.27,flat,continuation,continuation,1.66,0.6,1.8,22.87,17.148,13.471,1.273,3.29,3.25,1.3,7.968,2.49,4.28,100.15,9.0,-0.69,3.87,0.12
2021-02-01,AMBUJACEM.NS,7.17,7-10%,1.13,5.92,4.58,5.2,continuation,continuation,continuation,-1.87,-5.57,-2.99,-1.64,8.467,7.834,1.081,3.35,1.17,1.26,7.407,0.92,11.38,92.13,1.0,-6.0,-4.43,0.155
2021-02-01,SHREECEM.NS,7.77,7-10%,2.0,7.7,10.38,14.17,continuation,continuation,continuation,-1.44,-3.89,-4.91,3.94,657.561,658.386,0.999,2.91,2.12,1.02,3.972,2.08,12.34,47.78,3.0,-5.9,-5.95,-0.863
2021-02-01,RAMCOCEM.NS,7.1,7-10%,1.11,4.88,3.7,11.36,continuation,continuation,continuation,-0.55,-3.5,-1.76,-6.56,24.172,24.239,0.997,3.11,1.14,0.8,-1.638,1.42,13.54,71.65,3.0,-3.85,-6.08,-0.256
2021-02-01,DLF.NS,10.26,10-15%,1.51,4.56,8.2,11.15,continuation,continuation,continuation,-2.13,-5.18,7.17,56.91,13.159,13.012,1.011,5.15,1.6,0.87,-3.527,1.83,14.71,124.15,2.0,-3.04,10.28,2.166
2021-02-01,PHOENIXLTD.NS,7.66,7-10%,1.21,5.51,0.27,-0.77,continuation,flat,flat,3.87,1.76,-4.57,35.9,21.845,18.455,1.184,5.99,1.26,0.59,-1.446,2.16,23.44,61.18,0.0,-2.46,0.78,-0.629
2021-02-01,INDUSINDBK.NS,14.71,10-15%,3.11,0.52,6.34,6.65,flat,continuation,continuation,5.42,-5.28,-6.0,24.78,52.158,36.332,1.436,6.11,3.6,1.36,10.206,2.64,37.14,259.2,0.0,-7.16,-5.46,-1.384
2021-02-02,NAVINFLUOR.NS,7.02,7-10%,1.96,1.83,0.43,0.53,flat,flat,flat,2.34,-8.68,-11.23,-5.73,148.364,106.544,1.393,6.3,2.12,1.47,14.911,1.44,17.69,140.97,2.0,-8.33,-8.93,-1.942
2021-02-02,MSTCLTD.NS,9.98,7-10%,0.26,-1.55,23.19,44.13,flat,continuation,continuation,9.99,0.31,27.58,54.96,16.322,14.415,1.132,9.56,0.25,0.54,-5.1,0.47,15.33,211.97,0.0,7.1,24.67,4.182
2021-02-02,KEC.NS,7.74,7-10%,4.19,2.43,2.94,6.82,flat,flat,continuation,2.42,2.95,-2.22,9.03,10.503,11.431,0.919,3.01,4.56,0.66,-2.269,6.88,4.57,139.11,5.0,2.15,1.76,-0.375
2021-02-02,PNCINFRA.NS,10.27,10-15%,1.8,3.6,12.98,19.71,continuation,continuation,continuation,3.91,4.99,8.88,20.3,10.844,8.649,1.254,5.68,1.92,0.69,3.736,2.78,8.06,145.94,0.0,4.41,9.19,1.988
2021-02-02,TVSMOTOR.NS,7.57,7-10%,2.17,3.86,1.52,5.04,continuation,flat,continuation,2.94,6.35,16.5,21.15,32.222,20.006,1.611,5.18,2.39,2.31,31.679,1.04,2.13,140.4,1.0,11.49,15.62,2.469
2021-02-02,INDIANB.NS,7.13,7-10%,2.17,0.49,25.92,24.25,flat,continuation,continuation,7.07,5.46,6.76,58.1,4.255,4.27,0.996,5.47,2.39,0.86,-2.835,2.79,9.98,127.92,0.0,4.79,12.81,0.646
2021-02-02,IIFL.NS,9.99,7-10%,0.49,9.39,3.96,16.25,continuation,continuation,continuation,19.99,48.69,52.62,110.39,12.901,6.565,1.965,8.22,0.49,2.3,39.147,0.21,15.4,203.01,0.0,46.25,51.13,4.711
2021-02-02,SIEMENS.NS,7.86,7-10%,2.73,-1.31,1.16,1.84,flat,flat,flat,6.29,1.61,6.25,27.53,46.713,30.495,1.532,4.93,3.06,0.86,-11.204,3.56,1.99,79.17,0.0,3.23,8.29,0.771
2021-02-02,SHREECEM.NS,7.7,7-10%,2.98,-1.66,1.1,6.56,flat,flat,continuation,7.77,5.54,2.12,10.36,941.475,735.147,1.281,4.07,3.37,1.18,8.368,2.86,5.53,59.27,0.0,1.29,1.32,-0.648
2021-02-02,SBIN.NS,7.21,7-10%,2.57,0.86,18.01,18.52,flat,continuation,continuation,10.14,10.59,10.55,42.1,14.556,10.392,1.401,5.47,2.83,1.25,8.113,2.27,6.39,107.9,0.0,6.76,13.67,0.721
2021-02-02,ASHOKLEY.NS,8.4,7-10%,1.8,1.63,-0.49,1.85,flat,flat,flat,10.15,3.96,17.3,43.0,3.699,2.793,1.324,6.82,1.82,0.89,3.131,2.05,4.09,262.17,0.0,5.62,18.68,3.419
2021-02-03,CEATLTD.NS,7.54,7-10%,1.05,4.03,0.59,-0.96,continuation,flat,flat,1.8,0.04,29.27,34.5,99.813,76.523,1.304,6.9,1.09,0.58,-29.193,1.87,4.64,148.72,2.0,13.27,24.37,6.423
2021-02-03,BAJAJCON.NS,19.98,15%+,10.84,2.66,3.07,3.21,flat,continuation,continuation,-1.07,-0.61,-7.43,14.84,7.585,7.288,1.041,4.03,22.08,0.97,-2.323,22.74,8.42,85.18,4.0,-2.94,0.83,-0.702
2021-02-03,INDUSINDBK.NS,7.47,7-10%,2.49,-1.56,-1.28,-2.46,flat,flat,reversal,0.52,18.96,5.86,32.09,65.262,43.454,1.502,7.0,2.71,1.66,19.345,1.63,27.52,314.2,1.0,6.19,8.29,0.016
2021-02-03,IIFL.NS,9.39,7-10%,5.1,-5.3,-3.39,16.89,reversal,reversal,continuation,9.99,62.31,69.41,128.67,14.985,7.22,2.075,7.79,6.68,2.14,28.002,3.13,6.95,233.28,0.0,55.8,64.06,7.809
2021-02-03,IPCALAB.NS,7.86,7-10%,1.86,-1.72,-4.62,-3.13,flat,reversal,reversal,0.63,-2.8,-13.14,-18.88,32.656,30.432,1.073,3.38,1.96,1.51,14.727,1.3,22.94,63.47,4.0,-8.01,-11.87,-2.823
2021-02-04,THERMAX.NS,18.96,15%+,11.01,-2.23,-4.27,-4.69,reversal,reversal,reversal,-1.37,5.5,5.86,29.16,42.171,30.574,1.379,4.2,23.55,0.86,-8.06,27.52,5.89,77.97,3.0,3.21,8.51,1.755
2021-02-04,INDIANB.NS,16.48,15%+,4.48,7.58,6.15,4.17,continuation,continuation,continuation,0.49,13.4,16.18,66.99,5.925,4.816,1.23,7.19,5.66,1.12,4.191,5.05,2.81,145.37,1.0,11.16,19.25,1.999
2021-02-04,KARURVYSYA.NS,10.69,10-15%,3.65,9.04,15.31,16.44,continuation,continuation,continuation,0.46,2.09,-7.86,25.57,1.621,1.416,1.145,4.8,4.21,0.89,8.408,4.71,15.72,134.4,2.0,-3.77,-0.85,-1.366
2021-02-04,APOLLOTYRE.NS,7.21,7-10%,3.44,-0.92,-0.14,-1.58,flat,flat,flat,-0.02,12.35,22.02,44.46,13.4,11.607,1.155,6.65,4.09,1.0,-18.675,4.09,5.11,209.88,1.0,13.12,19.32,3.388
2021-02-04,HINDCOPPER.NS,10.0,7-10%,1.15,2.45,7.5,6.85,flat,continuation,continuation,-2.02,12.0,1.61,80.26,4.539,4.143,1.096,7.52,1.18,0.86,5.26,1.37,9.55,245.21,2.0,1.35,12.66,0.343
2021-02-04,MSTCLTD.NS,9.67,7-10%,1.04,14.09,33.48,35.05,continuation,continuation,continuation,-1.55,15.02,31.64,63.92,16.475,15.685,1.05,7.95,1.01,0.55,3.343,1.86,8.32,237.79,1.0,12.17,32.19,5.574
2021-02-05,MAHLIFE.NS,12.31,10-15%,4.35,3.49,4.63,8.39,continuation,continuation,continuation,-1.51,3.74,7.12,44.15,5.083,5.626,0.903,3.81,4.13,0.61,0.106,6.79,3.59,137.09,1.0,4.54,14.21,1.702
2021-02-05,MSTCLTD.NS,14.09,10-15%,2.17,19.59,13.43,-1.85,continuation,continuation,flat,9.67,30.62,46.56,80.39,17.516,16.034,1.092,8.01,2.39,0.67,4.755,3.58,0.28,270.46,0.0,20.74,43.15,6.544
2021-02-05,KARURVYSYA.NS,9.04,7-10%,5.71,9.9,2.64,3.86,continuation,flat,continuation,10.69,14.61,1.14,34.76,2.152,1.562,1.378,6.14,7.45,1.4,21.166,5.33,6.71,159.47,0.0,6.41,9.25,-0.91
2021-02-05,SBIN.NS,10.7,10-15%,3.37,1.0,-0.22,0.01,flat,flat,flat,5.7,25.88,23.43,53.26,20.131,12.583,1.6,6.52,3.94,1.76,20.166,2.24,0.81,137.6,0.0,18.43,27.1,3.586
2021-02-05,INDIANB.NS,7.58,7-10%,3.71,0.94,-3.99,-3.52,flat,reversal,reversal,16.48,34.26,35.95,86.27,8.63,5.559,1.553,9.61,4.48,1.67,22.049,2.68,1.74,185.8,0.0,27.32,37.17,3.564
2021-02-08,RPOWER.NS,7.46,7-10%,2.21,-2.78,-9.72,-9.72,reversal,reversal,reversal,0.0,3.08,-6.94,11.67,0.18,0.165,1.091,5.46,2.35,1.37,4.955,1.72,30.93,235.0,5.0,-1.11,-3.51,-2.237
2021-02-08,M&M.NS,7.27,7-10%,2.59,-3.6,-1.53,-1.78,reversal,flat,flat,-0.12,8.85,12.33,36.69,48.167,34.415,1.4,5.81,2.86,1.38,14.817,2.07,3.14,254.2,1.0,7.37,13.9,2.625
2021-02-08,KARURVYSYA.NS,9.9,7-10%,5.22,-3.77,-2.83,-7.29,reversal,reversal,reversal,9.04,19.48,8.49,50.28,2.743,1.702,1.612,7.28,6.5,2.14,40.145,3.04,2.48,182.93,0.0,15.41,18.34,-0.206
2021-02-08,SUPRAJIT.NS,8.29,7-10%,4.32,-2.5,5.1,2.95,reversal,continuation,flat,4.83,7.89,3.72,15.6,9.428,9.559,0.986,4.51,4.96,1.12,12.665,4.42,2.42,127.3,0.0,5.72,10.01,0.626
2021-02-08,PNCINFRA.NS,9.32,7-10%,2.38,-3.08,6.1,2.26,reversal,continuation,flat,6.8,24.57,27.52,50.55,23.136,11.462,2.019,10.01,2.38,1.98,25.486,1.2,8.54,206.38,0.0,23.75,32.71,5.104
2021-02-08,HINDCOPPER.NS,7.75,7-10%,2.16,-2.61,-3.2,-1.44,reversal,reversal,flat,2.45,10.68,5.11,105.5,4.918,4.308,1.142,5.96,2.23,1.23,8.853,1.81,6.82,289.04,1.0,13.17,24.1,1.185
2021-02-08,MSTCLTD.NS,19.59,15%+,2.28,-2.17,-1.02,-23.3,reversal,flat,reversal,14.09,35.49,67.36,106.66,22.701,17.59,1.291,9.7,2.51,1.0,13.321,2.52,2.65,322.68,0.0,34.05,60.68,8.25
2021-02-08,GUJGASLTD.NS,14.55,10-15%,8.15,6.15,1.97,-0.75,continuation,flat,flat,-0.21,5.7,-2.59,23.01,14.29,12.523,1.141,4.02,13.35,1.34,4.556,9.93,7.89,100.26,2.0,2.13,3.95,-0.563
2021-02-09,AAVAS.NS,9.38,7-10%,3.14,4.09,1.73,-2.13,continuation,flat,reversal,3.54,4.29,6.51,40.4,101.89,90.79,1.122,5.09,3.67,0.8,7.257,4.57,2.4,143.47,0.0,7.7,15.23,0.625
2021-02-09,SUNDARMFIN.NS,13.71,10-15%,5.93,-1.28,-4.38,5.64,flat,reversal,continuation,3.8,4.28,5.65,27.07,79.342,66.106,1.2,4.36,8.22,1.53,9.712,5.38,0.75,101.43,0.0,8.31,8.82,0.69
2021-02-09,IIFL.NS,10.0,10-15%,1.25,9.99,6.03,8.73,continuation,continuation,continuation,1.66,5.68,78.41,122.5,18.643,9.776,1.907,8.17,1.31,1.52,-0.131,0.86,5.12,252.22,2.0,43.94,63.32,14.388
2021-02-10,MOTHERSON.NS,7.73,7-10%,3.99,2.96,20.99,30.43,flat,continuation,continuation,-0.74,2.05,-4.43,24.25,1.688,1.825,0.925,3.9,4.67,1.21,8.112,3.86,7.55,232.27,1.0,2.45,2.12,-1.016
2021-02-10,IIFL.NS,9.99,7-10%,1.5,-4.01,0.57,-9.51,reversal,flat,reversal,10.0,6.27,94.14,145.69,19.194,10.561,1.817,9.04,1.59,1.63,-5.497,0.97,0.0,287.44,0.0,52.42,76.33,14.343
2021-02-11,MAXHEALTH.NS,9.92,7-10%,3.04,0.18,-3.19,2.65,flat,reversal,flat,-3.15,2.54,12.72,47.2,9.865,7.257,1.359,5.44,3.4,1.52,10.894,2.24,5.54,85.23,0.0,7.1,18.26,2.832
2021-02-11,INOXWIND.NS,9.57,7-10%,2.96,-1.37,-6.55,-6.28,flat,reversal,reversal,0.45,1.52,-1.33,65.88,0.667,0.783,0.852,4.02,3.0,1.33,11.27,2.26,7.22,317.81,9.0,0.84,7.38,-0.428
2021-02-11,ROUTE.NS,20.0,15%+,4.81,4.54,19.82,20.16,continuation,continuation,continuation,3.78,12.49,11.33,36.15,45.075,56.418,0.799,3.6,6.06,0.77,-15.302,7.91,2.6,103.38,0.0,8.17,9.88,0.414
2021-02-11,PNCINFRA.NS,7.75,7-10%,0.89,-2.16,-3.85,-6.16,reversal,reversal,reversal,1.6,14.97,38.03,60.49,24.813,13.89,1.786,8.94,0.9,1.8,13.558,0.5,7.27,229.81,2.0,26.34,38.7,7.133
2021-02-11,JPPOWER.NS,8.33,7-10%,1.44,5.77,26.92,15.38,continuation,continuation,continuation,-4.0,-14.29,-23.81,2.13,0.15,0.145,1.034,5.36,1.47,0.85,-5.432,1.73,43.53,585.71,0.0,-15.94,-21.82,-4.754
2021-02-12,MOTHERSON.NS,10.04,10-15%,5.67,6.79,15.13,8.21,continuation,continuation,continuation,2.96,14.68,7.2,37.29,2.607,2.02,1.29,5.74,7.74,1.81,24.674,4.27,2.34,268.55,1.0,13.03,12.58,0.128
2021-02-12,JKCEMENT.NS,11.88,10-15%,3.06,2.45,1.62,-3.58,flat,flat,reversal,1.43,8.11,9.73,26.54,102.058,90.284,1.13,4.06,3.58,1.62,5.656,2.21,1.2,204.26,1.0,9.47,15.16,1.063
2021-02-12,ADANIENT.NS,9.16,7-10%,3.01,6.19,9.25,8.76,continuation,continuation,continuation,1.21,10.62,23.77,67.03,26.175,25.394,1.031,3.89,3.43,1.06,0.755,3.23,0.36,465.81,1.0,17.89,29.5,4.38
