date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,pre_1d,pre_5d,pre_20d,pre_60d,atr_5,atr_20,atr_ratio_x,pre_range_5d,vol_event,vol_5d_ratio,vol_trend,vol_surprise,d52w_high,d52w_low,consolidation_days,price_vs_ma20,price_vs_ma50,ma20_slope,event_type,kmeans_cluster,entry_price,trader_ret_3d,trader_ret_5d,trader_label_3d,trader_label_5d,clv,imom,atr_ratio_y,structure,intraday_score,event_gap,intraday_move,is_intraday_squeeze,atr_ratio_event,vol_ratio_event,vol_sweet_spot,consec_up_days,is_early_move,body_ratio,upper_wick_ratio,lower_wick_ratio,target_hit,stop_hit
2020-01-01,JINDALSAW.NS,16.56,15%+,11.51,-0.06,-3.23,-1.23,flat,reversal,flat,2.81,3.11,-4.88,-11.99,0.868,1.067,0.813,2.67,25.56,1.26,12.165,20.32,22.56,19.48,3.0,-0.17,-8.0,-2.032,C_Shock,2,38.26057052612305,-3.17,-1.18,loss,loss,0.882,0.878,5.71,mixed,3,0.27,16.25,1.0,5.71,25.56,0.0,1.0,1.0,0.878,0.118,0.004,True,True
2020-01-01,GUJGASLTD.NS,7.22,7-10%,3.21,0.14,-0.69,2.0,flat,flat,flat,3.53,6.17,11.19,40.4,5.893,7.214,0.817,2.43,3.63,0.97,9.114,3.73,0.61,107.74,0.0,4.98,14.52,1.767,E_Mixed,3,243.22344970703125,-0.82,1.86,flat,profit,0.862,0.803,2.58,mixed,4,0.61,6.57,1.0,2.58,3.63,1.0,3.0,0.0,0.803,0.138,0.059,True,True
2020-01-02,HINDCOPPER.NS,19.9,15%+,10.6,-3.61,-5.57,-3.4,reversal,reversal,reversal,3.06,4.12,3.06,23.7,1.127,1.426,0.79,2.95,21.87,1.23,3.88,17.75,22.54,45.24,1.0,5.27,2.38,-0.434,C_Shock,2,45.43389892578125,-2.03,0.21,loss,flat,1.0,0.987,5.28,mixed,4,0.99,18.73,1.0,5.28,21.87,0.0,2.0,1.0,0.987,0.0,0.013,True,True
2020-01-07,IIFL.NS,9.13,7-10%,4.16,-2.61,-2.35,-3.86,reversal,reversal,reversal,-1.83,1.64,-4.17,26.42,5.983,7.131,0.839,4.38,5.14,0.98,8.918,5.27,48.53,44.08,7.0,-1.38,0.05,-1.83,A_ColdBreakout,3,141.44180297851562,0.26,-1.29,flat,loss,0.565,0.483,2.86,weak,2,1.72,7.29,1.0,2.86,5.14,0.0,0.0,1.0,0.483,0.435,0.082,False,True
2020-01-07,NCLIND.NS,12.46,10-15%,6.43,-3.05,-2.85,0.15,reversal,reversal,flat,-5.15,1.69,5.29,-8.14,3.68,2.925,1.258,4.65,9.13,1.79,21.189,5.09,44.72,17.85,0.0,3.26,2.8,1.497,B_MomentumRun,3,83.79659271240234,0.21,3.3,flat,profit,0.675,0.555,4.62,weak,1,2.69,9.52,0.0,4.62,9.13,0.0,0.0,1.0,0.555,0.325,0.12,False,True
2020-01-09,JINDALSAW.NS,9.81,7-10%,3.32,0.27,0.49,6.66,flat,flat,continuation,0.42,-1.18,19.29,1.94,2.459,1.665,1.477,6.15,3.91,1.9,10.021,2.06,10.84,37.56,2.0,10.36,6.19,2.955,B_MomentumRun,0,41.63253402709961,0.22,6.37,flat,profit,0.774,0.689,2.57,mixed,3,2.02,7.63,0.0,2.57,3.91,1.0,2.0,1.0,0.689,0.226,0.084,True,True
2020-01-13,HAL.NS,9.1,7-10%,8.19,6.89,5.1,0.28,continuation,continuation,flat,0.16,0.95,-2.93,4.13,7.202,7.08,1.017,2.33,13.41,0.61,-3.34,21.85,11.04,24.04,18.0,0.34,-3.17,-0.62,C_Shock,2,361.2546691894531,-1.67,-6.18,loss,loss,0.919,0.774,3.37,strong,5,3.13,5.79,0.0,3.37,13.41,0.0,1.0,1.0,0.774,0.081,0.145,True,False
2020-01-13,BIRLACORPN.NS,8.18,7-10%,5.7,4.06,12.19,10.45,continuation,continuation,continuation,0.33,7.22,3.55,22.74,22.682,19.123,1.186,3.48,7.68,1.75,13.495,4.38,4.19,49.59,2.0,6.02,3.42,0.244,E_Mixed,0,698.4298095703125,7.81,6.14,profit,profit,0.802,0.802,2.79,mixed,4,1.29,6.8,1.0,2.79,7.68,0.0,4.0,0.0,0.802,0.198,0.0,True,False
2020-01-13,BLUEDART.NS,7.86,7-10%,5.55,7.54,9.32,6.67,continuation,continuation,continuation,0.18,1.33,3.07,-0.78,63.424,58.577,1.083,2.88,5.48,0.87,2.17,6.3,38.79,11.76,6.0,1.85,2.48,0.329,D_DeadCat,3,2556.384033203125,1.66,-0.81,profit,flat,0.658,0.58,4.38,weak,1,1.1,6.68,1.0,4.38,5.48,0.0,3.0,0.0,0.58,0.342,0.078,True,False
2020-01-14,TATACONSUM.NS,10.38,10-15%,7.99,0.47,-2.39,-0.98,flat,reversal,flat,3.4,12.08,9.53,26.3,10.276,8.199,1.253,3.11,12.91,1.46,18.965,8.83,0.25,101.51,0.0,9.92,12.77,0.948,B_MomentumRun,0,370.7375183105469,-2.85,-1.44,loss,loss,0.929,0.856,3.93,mixed,4,2.14,8.07,0.0,3.93,12.91,0.0,5.0,0.0,0.856,0.071,0.074,False,False
2020-01-14,BLUEDART.NS,7.54,7-10%,8.71,0.04,2.11,1.3,flat,flat,flat,7.86,11.0,12.51,5.96,102.903,68.398,1.504,4.46,14.89,1.72,34.726,8.67,33.97,20.55,0.0,9.25,10.52,0.944,B_MomentumRun,0,2557.3623046875,2.07,1.27,profit,profit,0.757,0.558,3.62,weak,1,1.72,5.72,1.0,3.62,14.89,0.0,4.0,0.0,0.558,0.243,0.199,False,True
2020-01-15,INOXWIND.NS,18.42,15%+,4.4,9.13,-3.38,-3.72,continuation,reversal,reversal,1.9,9.66,7.31,7.61,0.383,0.384,0.995,3.95,5.48,1.16,-1.86,4.72,53.56,30.72,3.0,7.28,5.14,1.402,B_MomentumRun,3,12.100000381469728,-11.47,-11.78,loss,loss,0.924,0.89,4.72,mixed,3,1.2,17.02,1.0,4.72,5.48,0.0,4.0,0.0,0.89,0.076,0.034,True,False
2020-01-15,JINDALSAW.NS,7.44,7-10%,2.4,-1.2,-4.41,-1.2,flat,reversal,flat,-1.17,10.34,22.43,5.45,2.509,1.913,1.311,5.93,2.7,1.34,-30.606,2.02,3.13,51.79,3.0,15.79,16.56,5.164,B_MomentumRun,3,44.28514862060547,-3.25,0.0,loss,flat,0.824,0.717,2.2,mixed,4,0.22,7.2,1.0,2.2,2.7,1.0,0.0,1.0,0.717,0.176,0.107,False,False
2020-01-15,MGL.NS,8.55,7-10%,7.19,2.24,3.06,3.6,flat,continuation,continuation,0.92,-1.9,-5.36,4.96,16.59,17.055,0.973,1.9,9.94,1.34,10.511,7.4,6.86,36.17,5.0,-3.18,-1.52,-0.47,C_Shock,3,953.2452392578124,0.8,1.33,flat,profit,0.895,0.88,4.58,mixed,3,0.56,7.95,1.0,4.58,9.94,0.0,1.0,1.0,0.88,0.105,0.016,True,False
2020-01-16,INOXWIND.NS,9.13,7-10%,3.58,-4.96,-9.09,-13.33,reversal,reversal,reversal,18.42,21.84,30.06,31.6,0.72,0.451,1.596,6.81,4.28,1.78,21.172,2.41,45.01,54.8,0.0,25.35,23.89,2.469,B_MomentumRun,0,11.5,-4.35,-8.8,loss,loss,0.731,0.538,2.88,weak,2,2.82,6.14,0.0,2.88,4.28,0.0,5.0,0.0,0.538,0.269,0.192,False,True
2020-01-17,GMMPFAUDLR.NS,10.22,10-15%,4.75,-0.45,4.74,14.64,flat,continuation,continuation,0.69,5.13,16.17,39.48,18.329,18.087,1.013,2.81,5.9,0.88,2.322,6.71,1.08,98.92,3.0,6.55,16.03,3.817,E_Mixed,3,726.4522094726562,5.22,15.16,profit,profit,0.844,0.84,4.23,mixed,3,0.52,9.65,1.0,4.23,5.9,0.0,1.0,1.0,0.84,0.156,0.004,False,True
2020-01-17,EMAMILTD.NS,9.35,7-10%,5.02,-2.11,-4.44,-4.34,reversal,reversal,reversal,3.13,5.9,4.39,-4.1,7.739,6.962,1.112,2.68,6.6,2.21,37.011,2.99,26.9,33.13,0.0,4.35,2.81,0.466,E_Mixed,0,304.5603332519531,-2.38,-2.28,loss,loss,0.817,0.791,4.41,weak,2,0.81,8.47,1.0,4.41,6.6,0.0,1.0,1.0,0.791,0.183,0.026,False,True
2020-01-20,IIFL.NS,8.97,7-10%,3.33,5.8,5.67,4.63,continuation,continuation,continuation,1.29,0.57,6.06,26.1,4.702,7.264,0.647,3.4,3.04,0.48,-18.783,6.34,46.05,50.61,5.0,2.33,0.37,-0.561,E_Mixed,3,160.3723907470703,-0.12,-1.11,flat,loss,0.818,0.771,1.88,mixed,3,1.41,7.46,1.0,1.88,3.04,1.0,1.0,1.0,0.771,0.182,0.048,True,False
2020-01-20,NHPC.NS,11.55,10-15%,14.16,-4.44,0.55,2.59,reversal,flat,flat,-1.42,0.21,0.0,3.85,0.261,0.212,1.228,1.4,45.2,0.67,-2.28,67.52,3.57,20.01,38.0,0.67,1.6,0.323,C_Shock,2,19.2404727935791,5.22,7.35,profit,profit,0.305,0.034,10.35,weak,1,11.13,0.37,0.0,10.35,45.2,0.0,0.0,1.0,0.034,0.695,0.271,False,True
2020-01-20,PRESTIGE.NS,10.62,10-15%,6.66,-7.98,-3.35,-5.75,reversal,reversal,reversal,-0.62,8.91,7.82,23.29,20.943,14.477,1.447,5.78,9.37,1.61,9.667,5.83,3.57,94.97,1.0,10.65,16.08,1.487,B_MomentumRun,0,374.2137451171875,5.03,2.42,profit,profit,0.779,0.779,3.38,mixed,3,0.24,10.36,1.0,3.38,9.37,0.0,0.0,1.0,0.779,0.221,0.0,False,True
2020-01-21,HAL.NS,8.58,7-10%,3.36,-2.0,-2.51,-4.88,flat,reversal,reversal,-2.22,-6.18,11.1,9.24,14.268,10.071,1.417,4.0,4.02,2.0,8.185,2.01,7.1,35.7,1.0,5.97,4.98,2.54,B_MomentumRun,0,360.6447143554688,-0.52,-2.94,flat,loss,0.859,0.801,3.59,mixed,3,0.04,8.54,1.0,3.59,4.02,0.0,0.0,1.0,0.801,0.141,0.058,False,True
2020-01-21,NEWGEN.NS,17.02,15%+,13.26,-3.18,0.46,-4.03,reversal,flat,reversal,-0.61,2.3,4.02,13.17,3.64,2.612,1.394,3.74,38.61,1.62,9.14,23.88,44.47,24.96,6.0,3.14,5.29,0.663,E_Mixed,2,110.68840026855467,3.75,-0.88,profit,flat,0.907,0.789,8.61,mixed,3,-1.15,18.38,1.0,8.61,38.61,0.0,0.0,1.0,0.789,0.093,0.118,False,True
2020-01-24,GMMPFAUDLR.NS,17.28,15%+,6.74,1.33,1.35,-1.07,flat,flat,flat,-6.67,-2.25,17.64,51.18,62.262,28.999,2.147,8.35,9.9,2.58,30.258,3.84,10.08,114.33,0.0,8.56,19.66,4.402,B_MomentumRun,0,847.7095336914062,0.02,-2.36,flat,loss,0.86,0.827,4.77,mixed,3,1.24,15.85,1.0,4.77,9.9,0.0,0.0,1.0,0.827,0.14,0.033,True,True
2020-01-28,NAVINFLUOR.NS,8.24,7-10%,5.64,3.84,-4.6,-3.58,continuation,reversal,reversal,2.41,2.6,10.07,24.53,27.985,33.643,0.832,2.59,7.7,0.56,-7.228,13.78,1.48,95.31,2.0,5.19,13.63,1.214,E_Mixed,3,1217.2713623046875,-8.13,-7.15,loss,loss,0.835,0.73,3.05,mixed,3,1.33,6.83,1.0,3.05,7.7,0.0,3.0,0.0,0.73,0.165,0.105,True,False
2020-01-30,ESCORTS.NS,9.41,7-10%,5.78,-1.8,3.46,4.64,flat,continuation,continuation,2.79,4.95,20.86,14.63,22.69,18.319,1.239,3.21,7.7,1.27,6.84,6.05,9.88,76.6,2.0,10.54,15.78,3.384,B_MomentumRun,0,776.2835693359375,5.36,6.56,profit,profit,0.778,0.754,4.08,mixed,3,1.6,7.68,1.0,4.08,7.7,0.0,1.0,1.0,0.754,0.222,0.025,False,True
2020-02-03,HINDUNILVR.NS,7.11,7-10%,2.96,-1.07,-1.03,-0.9,flat,flat,flat,-1.16,-1.31,6.2,-4.86,25.519,25.15,1.015,1.31,3.38,0.84,5.361,4.04,7.11,24.82,14.0,0.76,1.51,1.259,E_Mixed,3,1947.8724365234373,0.04,0.17,flat,flat,0.862,0.862,4.33,mixed,3,2.0,5.01,0.0,4.33,3.38,1.0,0.0,1.0,0.862,0.138,0.0,False,False
2020-02-03,THYROCARE.NS,8.02,7-10%,4.94,4.09,1.49,-0.65,continuation,flat,flat,-1.6,-2.35,7.58,0.76,6.762,4.443,1.522,4.02,6.1,1.75,-0.275,3.48,66.79,44.41,2.0,2.49,2.04,0.988,B_MomentumRun,3,185.513671875,-2.5,-4.55,loss,loss,0.788,0.688,5.28,weak,1,-1.76,9.96,1.0,5.28,6.1,0.0,0.0,1.0,0.688,0.212,0.1,True,False
2020-02-03,GMMPFAUDLR.NS,11.56,10-15%,3.31,6.18,4.83,4.35,continuation,continuation,continuation,-0.89,-2.36,36.84,71.52,39.533,41.392,0.955,4.6,3.93,0.94,-11.506,4.19,5.01,148.68,5.0,14.37,31.36,6.377,E_Mixed,0,980.4266967773438,-1.27,-1.72,loss,loss,0.848,0.822,3.03,mixed,3,-0.88,12.55,1.0,3.03,3.93,1.0,0.0,1.0,0.822,0.152,0.025,True,False
2020-02-03,PATANJALI.NS,9.98,7-10%,0.72,4.87,15.27,39.38,continuation,continuation,continuation,4.85,20.88,-93.87,-94.29,20.965,5.241,4.0,0.94,0.75,4.0,40.158,0.19,97.74,26.85,0.0,-91.97,-93.23,-19.795,D_DeadCat,1,7.707151412963867,9.92,32.91,profit,profit,,,,weak,0,9.98,0.0,0.0,0.0,0.75,0.0,4.0,0.0,,,,True,False
2020-02-04,GODFRYPHLP.NS,11.71,10-15%,1.71,-0.29,1.32,7.34,flat,flat,continuation,-7.15,-17.99,-14.14,-1.71,33.198,20.175,1.646,8.06,1.83,1.75,12.466,1.04,23.98,68.98,0.0,-16.25,-14.47,-1.865,E_Mixed,1,372.1077270507813,1.62,7.65,profit,profit,0.915,0.915,2.03,mixed,4,0.55,11.1,1.0,2.03,1.83,1.0,0.0,1.0,0.915,0.085,0.0,False,True
2020-02-04,MOTHERSON.NS,7.11,7-10%,1.63,0.97,-1.31,-6.71,flat,flat,reversal,-6.39,-9.96,-13.54,-3.17,1.573,1.347,1.167,3.96,1.71,1.51,14.628,1.14,26.9,37.38,0.0,-11.25,-10.78,-1.584,A_ColdBreakout,1,34.667564392089844,-2.25,-7.61,loss,loss,0.86,0.756,1.86,mixed,3,1.28,5.76,1.0,1.86,1.71,1.0,0.0,1.0,0.756,0.14,0.104,False,True
2020-02-04,TITAN.NS,7.54,7-10%,3.76,0.32,-0.06,-0.4,flat,flat,flat,-0.11,-0.72,2.28,2.56,23.954,21.597,1.109,2.04,4.33,1.14,8.039,3.81,14.64,26.11,5.0,0.39,0.81,0.557,E_Mixed,3,1255.41650390625,-0.38,-0.71,flat,flat,0.883,0.786,4.67,mixed,4,0.72,6.76,1.0,4.67,4.33,0.0,0.0,1.0,0.786,0.117,0.097,False,False
2020-02-04,HONAUT.NS,17.68,15%+,5.81,4.11,5.17,15.86,continuation,continuation,continuation,-0.84,0.27,3.29,-0.38,519.324,549.617,0.945,1.89,7.57,0.6,1.765,12.55,5.86,34.98,6.0,1.46,2.14,0.665,E_Mixed,3,33560.8203125,1.01,11.28,profit,profit,0.84,0.84,7.22,mixed,3,5.52,11.53,0.0,7.22,7.57,0.0,0.0,1.0,0.84,0.16,0.0,True,False
2020-02-04,WELCORP.NS,7.88,7-10%,3.54,2.73,20.09,19.42,flat,continuation,continuation,0.93,-1.7,15.69,25.95,7.294,7.01,1.04,4.84,4.2,0.66,2.299,6.35,6.05,100.29,4.0,1.68,14.91,3.145,E_Mixed,3,166.32847595214844,16.9,16.25,profit,profit,0.787,0.578,1.77,mixed,3,3.09,4.65,0.0,1.77,4.2,0.0,2.0,1.0,0.578,0.213,0.209,True,False
2020-02-04,IRCTC.NS,12.94,10-15%,3.89,6.79,7.14,-0.33,continuation,continuation,flat,3.35,19.28,37.85,42.64,13.517,6.834,1.978,5.68,4.72,2.03,28.157,2.33,0.96,100.14,0.0,23.23,33.32,5.258,B_MomentumRun,0,286.1876220703125,0.33,-6.67,flat,loss,0.833,0.807,4.23,mixed,3,3.13,9.51,0.0,4.23,4.72,0.0,7.0,0.0,0.807,0.167,0.026,True,False
2020-02-04,TATAELXSI.NS,7.65,7-10%,2.62,-0.28,0.01,5.05,flat,flat,continuation,0.83,1.05,15.75,18.01,32.022,27.182,1.178,3.61,2.97,0.59,-0.664,5.04,3.87,61.6,13.0,3.68,10.27,2.663,E_Mixed,3,946.2861328125,0.29,5.34,flat,profit,0.91,0.886,2.62,strong,5,0.5,7.12,1.0,2.62,2.97,1.0,1.0,1.0,0.886,0.09,0.025,False,False
2020-02-06,LICHSGFIN.NS,8.08,7-10%,2.4,0.85,-0.78,-2.98,flat,flat,reversal,2.98,-8.21,-7.77,-3.62,23.651,15.413,1.534,5.2,2.62,1.71,14.895,1.53,29.96,14.38,1.0,-9.8,-8.58,-0.755,E_Mixed,1,392.2417602539063,-1.61,-3.8,loss,loss,0.892,0.787,2.25,mixed,3,0.62,7.42,1.0,2.25,2.62,1.0,2.0,1.0,0.787,0.108,0.104,False,False
2020-02-06,TANLA.NS,9.75,7-10%,2.4,-1.17,-2.22,-1.52,flat,reversal,flat,-0.76,1.04,14.63,61.39,2.988,3.269,0.914,4.11,2.63,0.5,-33.612,5.3,3.77,163.29,7.0,7.2,13.03,3.131,E_Mixed,3,78.4544677734375,-1.06,-0.35,loss,flat,0.978,0.957,1.97,strong,5,1.22,8.43,1.0,1.97,2.63,1.0,0.0,1.0,0.957,0.022,0.022,True,False
2020-02-06,AJANTPHARM.NS,8.92,7-10%,5.2,5.03,5.93,11.52,continuation,continuation,continuation,1.23,6.9,16.0,23.62,35.084,26.723,1.313,4.63,6.64,1.56,21.267,4.25,2.44,47.06,2.0,5.29,14.91,3.086,B_MomentumRun,0,857.6473999023438,0.86,6.18,flat,profit,0.698,0.523,1.88,weak,2,5.42,3.32,0.0,1.88,6.64,0.0,3.0,0.0,0.523,0.302,0.175,True,False
2020-02-07,TRENT.NS,11.71,10-15%,8.05,5.01,6.45,14.45,continuation,continuation,continuation,0.08,0.39,7.73,18.95,14.222,18.958,0.75,2.38,12.95,1.01,4.2,12.85,3.08,85.64,7.0,1.61,8.64,2.083,C_Shock,3,691.4843139648438,1.37,8.99,profit,profit,0.729,0.729,3.06,mixed,3,4.54,6.86,0.0,3.06,12.95,0.0,1.0,1.0,0.729,0.271,0.0,True,True
2020-02-07,IIFL.NS,7.43,7-10%,2.48,-0.62,6.59,13.15,flat,continuation,continuation,5.21,2.36,13.12,19.25,9.18,8.696,1.056,4.98,2.71,0.46,-3.881,5.95,34.91,73.68,0.0,6.33,11.26,1.505,E_Mixed,3,171.2633056640625,7.26,13.86,profit,profit,0.79,0.723,1.61,mixed,3,1.11,6.25,1.0,1.61,2.71,1.0,3.0,0.0,0.723,0.21,0.067,False,False
2020-02-07,AUROPHARMA.NS,7.06,7-10%,4.12,-0.79,-0.31,-5.89,flat,flat,reversal,0.49,6.04,11.48,29.34,15.939,15.641,1.019,3.14,5.07,0.84,-2.027,6.04,38.91,31.49,1.0,4.37,9.04,1.902,E_Mixed,3,522.2332763671875,0.48,-5.15,flat,loss,0.824,0.541,2.45,weak,2,2.84,4.1,0.0,2.45,5.07,0.0,3.0,0.0,0.541,0.176,0.283,False,True
2020-02-07,NATCOPHARM.NS,8.84,7-10%,2.55,2.4,1.13,-3.46,flat,flat,reversal,-0.19,1.59,4.22,15.09,20.146,16.838,1.196,3.33,2.79,0.94,3.574,2.98,8.13,35.02,14.0,0.99,5.82,0.884,E_Mixed,3,683.5869140625,-1.24,-5.72,loss,loss,0.758,0.758,4.24,mixed,3,0.01,8.83,1.0,4.24,2.79,1.0,0.0,1.0,0.758,0.242,0.0,True,False
2020-02-07,WELCORP.NS,13.16,10-15%,5.03,-1.34,-1.07,-3.29,flat,flat,reversal,3.31,15.55,18.24,43.68,8.776,7.316,1.2,5.24,5.8,1.69,21.462,3.44,0.33,129.31,0.0,12.58,28.65,4.165,B_MomentumRun,0,191.84085083007807,0.27,-1.98,flat,loss,0.822,0.806,3.69,mixed,3,0.5,12.59,1.0,3.69,5.8,0.0,5.0,0.0,0.806,0.178,0.016,False,True
2020-02-07,MSTCLTD.NS,16.8,15%+,8.83,-1.37,-2.66,8.19,flat,reversal,continuation,-3.7,1.66,-12.2,-22.13,6.393,5.65,1.131,6.22,14.55,0.9,-0.415,16.17,33.84,67.31,0.0,-8.18,-11.94,-2.38,C_Shock,3,111.33554077148438,-1.31,9.69,loss,profit,0.842,0.822,3.46,weak,2,0.16,16.61,1.0,3.46,14.55,0.0,0.0,1.0,0.822,0.158,0.02,True,True
2020-02-07,VBL.NS,8.63,7-10%,4.85,-1.56,-3.39,-2.82,flat,reversal,reversal,-3.54,1.19,5.63,6.97,3.104,2.892,1.073,4.32,5.99,1.04,3.797,5.75,10.78,59.03,0.0,-1.02,5.29,2.551,E_Mixed,3,72.47296905517578,-1.86,-1.28,loss,loss,0.904,0.904,2.11,strong,5,0.48,8.11,1.0,2.11,5.99,0.0,0.0,1.0,0.904,0.096,0.0,False,True
2020-02-07,PATANJALI.NS,9.98,7-10%,0.85,9.95,26.88,39.79,continuation,continuation,continuation,4.83,26.76,-92.22,-92.22,0.42,5.331,0.079,0.0,0.88,0.65,-40.522,1.37,97.14,60.8,0.0,-86.56,-90.65,-24.28,A_ColdBreakout,1,10.243682861328123,15.4,27.14,profit,profit,,,,weak,0,9.98,0.0,0.0,0.0,0.88,0.0,8.0,0.0,,,,True,False
2020-02-10,PATANJALI.NS,9.95,7-10%,0.74,10.0,21.11,33.49,continuation,continuation,continuation,9.98,26.77,-91.45,-91.45,0.527,5.373,0.098,0.0,0.77,0.66,-57.405,1.17,96.85,76.85,0.0,-83.95,-89.48,-25.732,A_ColdBreakout,1,11.26805019378662,10.1,21.36,profit,profit,,,,weak,0,9.95,0.0,0.0,0.0,0.77,0.0,9.0,0.0,,,,True,False
2020-02-11,GMMPFAUDLR.NS,9.11,7-10%,2.11,2.05,0.79,2.47,flat,flat,flat,-0.88,-1.72,46.11,68.28,44.82,51.655,0.868,4.48,2.33,0.99,-0.575,2.34,4.5,186.41,4.0,16.9,41.74,8.742,E_Mixed,0,1072.835693359375,-1.24,0.41,loss,flat,0.71,0.71,2.36,mixed,4,0.1,8.99,1.0,2.36,2.33,1.0,0.0,1.0,0.71,0.29,0.0,True,True
2020-02-11,PATANJALI.NS,10.0,7-10%,1.44,4.91,15.58,27.42,continuation,continuation,continuation,9.95,32.91,-90.6,-90.6,0.579,5.419,0.107,0.0,1.56,0.66,-23.107,2.35,96.54,94.44,0.0,-80.71,-88.17,-27.34,A_ColdBreakout,1,11.820883750915527,10.18,21.46,profit,profit,,,,weak,0,10.0,0.0,0.0,0.0,1.56,1.0,10.0,0.0,,,,True,False
2020-02-11,HONAUT.NS,10.53,10-15%,2.76,-2.61,-2.92,-6.02,reversal,reversal,reversal,-0.34,4.81,27.79,26.57,2414.45,1016.787,2.375,6.32,2.53,2.31,13.982,1.09,3.52,66.49,3.0,17.65,23.29,5.262,B_MomentumRun,0,36373.140625,-0.32,-3.5,flat,loss,0.795,0.696,4.89,weak,2,0.3,10.21,1.0,4.89,2.53,1.0,0.0,1.0,0.696,0.205,0.099,True,True
2020-02-12,METROPOLIS.NS,8.72,7-10%,3.98,-0.75,-4.49,-0.32,flat,reversal,flat,4.68,1.93,1.48,20.23,24.003,17.561,1.367,5.53,4.75,1.64,17.161,2.89,2.18,86.57,0.0,2.33,12.66,-0.116,E_Mixed,0,445.2554931640625,-3.77,0.42,loss,flat,0.908,0.684,2.75,mixed,4,0.74,7.93,1.0,2.75,4.75,0.0,1.0,1.0,0.684,0.092,0.225,True,False
2020-02-13,IRCTC.NS,11.67,10-15%,3.41,-1.45,3.69,22.13,flat,continuation,continuation,0.51,-5.92,41.01,58.0,16.52,12.269,1.347,6.0,4.0,1.35,-1.411,2.96,9.45,126.44,1.0,17.89,38.82,9.092,B_MomentumRun,0,295.4549865722656,5.21,23.93,profit,profit,0.688,-0.033,1.46,weak,2,11.89,-0.2,0.0,1.46,4.0,1.0,1.0,1.0,0.033,0.278,0.688,False,True
2020-02-13,IPCALAB.NS,7.16,7-10%,3.29,1.29,-6.93,2.93,flat,reversal,flat,6.01,6.72,6.5,14.93,24.146,19.479,1.24,3.87,3.85,1.59,19.863,2.42,1.13,85.21,0.0,7.01,12.01,0.951,B_MomentumRun,0,702.7627563476562,-8.12,1.61,loss,profit,0.839,0.63,3.5,weak,2,0.53,6.6,1.0,3.5,3.85,1.0,2.0,1.0,0.63,0.161,0.209,True,False
2020-02-13,MSTCLTD.NS,17.01,15%+,4.39,-5.01,-0.37,19.51,reversal,flat,continuation,-3.77,13.7,-6.14,-12.27,10.691,6.991,1.529,9.67,5.2,2.6,30.675,2.0,24.78,90.22,0.0,4.22,0.59,0.169,E_Mixed,0,122.1214370727539,4.89,25.82,profit,profit,0.825,0.825,2.68,mixed,3,2.91,13.7,0.0,2.68,5.2,0.0,0.0,1.0,0.825,0.175,0.0,False,True
2020-02-13,TORNTPOWER.NS,7.25,7-10%,6.19,-1.27,-1.46,-0.04,flat,flat,flat,-0.62,-1.86,-0.54,5.49,6.907,8.636,0.8,2.67,8.47,0.76,0.489,11.22,8.18,34.63,4.0,-3.08,2.99,0.304,C_Shock,3,271.4618225097656,-0.18,1.25,flat,profit,0.647,0.526,1.98,mixed,3,3.74,3.38,0.0,1.98,8.47,0.0,0.0,1.0,0.526,0.353,0.121,False,False
2020-02-14,JINDALSAW.NS,8.12,7-10%,2.05,3.11,0.11,-3.45,continuation,flat,reversal,-1.33,-8.19,-16.78,2.83,1.34,1.705,0.786,3.52,2.12,0.5,-7.864,4.23,20.22,33.88,1.0,-10.63,-3.03,-2.626,A_ColdBreakout,3,41.02558517456055,-2.9,-6.36,loss,loss,0.901,0.875,2.0,mixed,4,-0.0,8.12,1.0,2.0,2.12,1.0,0.0,1.0,0.875,0.099,0.026,True,True
2020-02-14,DEEPAKNTR.NS,7.54,7-10%,3.49,-1.21,5.14,1.72,flat,continuation,flat,0.21,5.66,9.32,22.01,14.205,14.555,0.976,3.5,4.09,1.35,-2.565,3.02,1.13,103.74,1.0,6.28,12.08,1.575,B_MomentumRun,3,442.2995910644531,6.43,2.96,profit,profit,0.876,0.731,2.73,mixed,4,0.56,6.94,1.0,2.73,4.09,0.0,5.0,0.0,0.731,0.124,0.146,False,True
2020-02-17,MSTCLTD.NS,9.9,7-10%,3.87,-4.56,14.48,13.34,reversal,continuation,continuation,-5.01,9.69,10.04,4.0,12.082,7.951,1.52,9.63,4.75,2.12,26.817,2.24,16.39,111.42,0.0,14.73,11.43,0.988,B_MomentumRun,0,128.0872344970703,19.96,18.75,profit,profit,0.548,0.546,2.61,mixed,3,0.61,9.23,1.0,2.61,4.75,0.0,0.0,1.0,0.546,0.452,0.002,False,True
2020-02-17,MUTHOOTFIN.NS,17.0,15%+,11.84,-0.53,4.44,8.07,flat,continuation,continuation,0.88,-1.76,-3.53,9.0,12.425,15.96,0.779,1.86,28.34,0.78,-4.566,36.32,6.22,61.21,7.0,-1.46,-0.1,-0.766,C_Shock,2,775.9652099609375,4.99,8.64,profit,profit,0.928,0.813,6.32,mixed,4,4.7,11.75,0.0,6.32,28.34,0.0,1.0,1.0,0.813,0.072,0.115,False,True
