date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d
2018-12-27,PATANJALI.NS,9.4,7-10%,1.65,4.91,4.91,-4.91,continuation,continuation,reversal
2019-01-01,PRESTIGE.NS,7.19,7-10%,7.18,-1.74,-1.61,-4.12,flat,flat,reversal
2019-01-01,KOLTEPATIL.NS,9.46,7-10%,11.93,-1.25,0.54,4.23,flat,flat,continuation
2019-01-15,IFBIND.NS,11.69,10-15%,13.31,1.39,-2.12,-8.97,flat,reversal,reversal
2019-01-15,GODFRYPHLP.NS,7.11,7-10%,4.66,-2.16,-3.44,-2.75,reversal,reversal,reversal
2019-01-15,GUJGASLTD.NS,7.06,7-10%,10.93,0.0,-4.78,-9.28,flat,reversal,reversal
2019-01-16,SUPRAJIT.NS,7.69,7-10%,2.23,-2.31,-5.74,-7.97,reversal,reversal,reversal
2019-01-17,SOBHA.NS,9.22,7-10%,6.03,-0.33,0.18,-0.28,flat,flat,flat
2019-01-24,OBEROIRLTY.NS,7.16,7-10%,3.04,-3.05,-5.78,-5.73,reversal,reversal,reversal
2019-01-24,TANLA.NS,9.87,7-10%,5.4,-3.65,13.55,19.48,reversal,continuation,continuation
2019-01-28,TANLA.NS,7.27,7-10%,3.69,9.87,15.61,5.3,continuation,continuation,continuation
2019-01-29,ADANIPORTS.NS,7.1,7-10%,2.84,-3.18,-3.09,-2.71,reversal,reversal,reversal
2019-01-29,ADANIGREEN.NS,7.38,7-10%,2.16,6.88,2.44,-5.59,continuation,flat,reversal
2019-01-29,TANLA.NS,9.87,7-10%,6.14,5.36,0.8,-8.45,continuation,flat,reversal
2019-02-01,HEROMOTOCO.NS,7.39,7-10%,4.86,-0.97,2.59,4.69,flat,flat,continuation
2019-02-06,TECHM.NS,8.04,7-10%,5.33,-0.78,-0.24,-0.67,flat,flat,flat
2019-02-07,ICICIPRULI.NS,8.17,7-10%,1.81,0.55,-4.25,-2.85,flat,reversal,reversal
2019-02-07,MANAPPURAM.NS,7.38,7-10%,6.91,0.72,0.67,0.42,flat,flat,flat
2019-02-08,INOXWIND.NS,9.06,7-10%,6.13,2.36,-2.36,-4.57,flat,reversal,reversal
2019-02-08,JPPOWER.NS,9.68,7-10%,1.45,-8.82,-8.82,-8.82,reversal,reversal,reversal
2019-02-08,RPOWER.NS,9.0,7-10%,3.11,1.38,-2.29,4.13,flat,reversal,continuation
2019-02-14,INDIANB.NS,13.66,10-15%,1.32,-7.96,-7.18,-4.76,reversal,reversal,reversal
2019-02-14,IIFL.NS,19.18,15%+,2.52,0.52,-2.18,-3.78,flat,reversal,reversal
2019-02-18,RPOWER.NS,11.27,10-15%,1.27,-4.85,-1.32,-2.64,reversal,flat,reversal
2019-02-19,WELCORP.NS,8.67,7-10%,2.18,3.32,15.6,12.48,continuation,continuation,continuation
2019-02-19,EMAMILTD.NS,13.28,10-15%,8.51,-3.62,-2.52,-2.65,reversal,reversal,reversal
2019-02-21,HAL.NS,7.76,7-10%,5.57,-0.78,-2.07,-2.01,flat,reversal,reversal
2019-02-21,JPPOWER.NS,9.37,7-10%,2.41,8.57,8.57,5.71,continuation,continuation,continuation
2019-02-22,ADANIENT.NS,7.24,7-10%,2.38,3.08,3.28,4.53,continuation,continuation,continuation
2019-02-22,INOXWIND.NS,13.89,10-15%,6.0,-2.84,-0.42,-0.35,reversal,flat,flat
2019-02-22,IFBIND.NS,7.97,7-10%,1.68,-2.78,-3.76,2.83,reversal,reversal,flat
2019-02-22,JPPOWER.NS,8.57,7-10%,1.84,-5.26,-5.26,0.0,reversal,reversal,flat
2019-02-25,MOTHERSON.NS,10.94,10-15%,4.93,-1.1,2.14,3.3,flat,flat,continuation
2019-03-01,BANKBARODA.NS,7.03,7-10%,2.34,4.12,6.57,7.35,continuation,continuation,continuation
2019-03-01,UNIONBANK.NS,7.68,7-10%,2.22,4.54,3.63,7.19,continuation,continuation,continuation
2019-03-01,RPOWER.NS,14.88,10-15%,1.97,3.24,0.0,-3.24,continuation,flat,reversal
2019-03-01,BIRLACORPN.NS,8.73,7-10%,3.87,6.16,8.16,5.23,continuation,continuation,continuation
2019-03-05,EICHERMOT.NS,7.8,7-10%,3.31,-0.01,1.7,4.45,flat,flat,continuation
2019-03-05,WHIRLPOOL.NS,7.72,7-10%,1.14,0.9,0.13,2.15,flat,flat,flat
2019-03-05,MUTHOOTFIN.NS,7.32,7-10%,2.03,-0.33,0.24,4.07,flat,flat,continuation
2019-03-05,IDFCFIRSTB.NS,7.47,7-10%,2.07,0.39,-4.11,-2.35,flat,reversal,reversal
2019-03-05,PNB.NS,7.83,7-10%,1.92,-0.3,1.39,3.33,flat,flat,continuation
2019-03-05,JPPOWER.NS,7.89,7-10%,1.56,9.76,14.63,4.88,continuation,continuation,continuation
2019-03-05,HEIDELBERG.NS,7.79,7-10%,2.94,0.65,3.79,6.85,flat,continuation,continuation
2019-03-05,NCLIND.NS,9.45,7-10%,3.42,-3.46,4.47,7.37,reversal,continuation,continuation
2019-03-05,NAVINFLUOR.NS,7.3,7-10%,2.64,-0.37,-0.04,4.96,flat,flat,continuation
2019-03-06,INDIANB.NS,7.59,7-10%,2.92,-2.08,2.86,5.17,reversal,flat,continuation
2019-03-06,JPPOWER.NS,9.76,7-10%,3.28,8.89,0.0,-8.89,continuation,flat,reversal
2019-03-07,JPPOWER.NS,8.89,7-10%,4.76,-4.08,-12.24,-16.33,reversal,reversal,reversal
2019-03-07,NCLIND.NS,10.13,10-15%,3.42,-1.74,0.99,-4.7,flat,flat,reversal
2019-03-11,BHARTIARTL.NS,8.13,7-10%,2.24,5.39,2.58,-0.94,continuation,flat,flat
2019-03-11,GODFRYPHLP.NS,9.22,7-10%,4.94,1.91,4.53,9.3,flat,continuation,continuation
2019-03-12,ADANIGREEN.NS,8.16,7-10%,4.81,1.66,-3.32,-5.12,flat,reversal,reversal
2019-03-12,ESCORTS.NS,7.76,7-10%,3.06,-1.27,0.31,1.64,flat,flat,flat
2019-03-12,GUJGASLTD.NS,8.04,7-10%,2.97,0.36,-2.1,-3.64,flat,reversal,reversal
2019-03-18,PRESTIGE.NS,15.84,15%+,5.97,-1.82,7.73,3.48,flat,continuation,continuation
2019-03-18,BRIGADE.NS,7.92,7-10%,6.17,-0.9,1.27,0.49,flat,flat,flat
2019-03-20,GODREJPROP.NS,7.86,7-10%,4.61,4.28,0.31,6.93,continuation,flat,continuation
2019-03-20,NEWGEN.NS,10.52,10-15%,13.92,-4.89,-3.14,-1.21,reversal,reversal,flat
2019-03-27,ICICIPRULI.NS,9.04,7-10%,5.75,0.92,5.71,3.31,flat,continuation,continuation
2019-03-28,BANKBARODA.NS,7.03,7-10%,2.22,2.0,1.5,0.38,flat,flat,flat
2019-03-28,BAJAJHLDNG.NS,9.77,7-10%,5.85,-6.72,-5.22,-6.74,reversal,reversal,reversal
2019-04-01,ADANIENT.NS,9.91,7-10%,1.59,0.13,-2.61,-6.27,flat,reversal,reversal
2019-04-01,ADANIGREEN.NS,7.95,7-10%,0.9,-2.45,-4.52,-6.33,reversal,reversal,reversal
2019-04-01,APOLLOHOSP.NS,7.32,7-10%,1.24,-1.12,-1.04,-2.55,flat,flat,reversal
2019-04-01,WELCORP.NS,11.5,10-15%,3.59,-1.91,1.33,-1.87,flat,flat,flat
2019-04-01,VBL.NS,10.29,10-15%,1.13,1.24,-0.28,-2.92,flat,flat,reversal
2019-04-02,GODREJPROP.NS,9.75,7-10%,6.14,-0.28,9.18,1.98,flat,continuation,flat
2019-04-02,IIFL.NS,7.04,7-10%,0.68,-3.65,-3.09,-1.9,reversal,reversal,flat
2019-04-05,JPPOWER.NS,10.0,10-15%,1.51,2.27,-6.82,-2.27,flat,reversal,reversal
2019-04-08,TANLA.NS,9.72,7-10%,6.56,1.27,5.75,-4.26,flat,continuation,reversal
2019-04-10,TANLA.NS,9.89,7-10%,6.26,-4.96,-13.96,-12.41,reversal,reversal,reversal
2019-04-11,PATANJALI.NS,8.59,7-10%,5.84,4.32,2.88,2.16,continuation,flat,flat
2019-04-16,ADANIGREEN.NS,18.83,15%+,10.41,1.12,-0.67,-1.57,flat,flat,flat
2019-04-18,JPPOWER.NS,9.09,7-10%,2.73,8.33,22.92,22.92,continuation,continuation,continuation
2019-04-22,JPPOWER.NS,8.33,7-10%,1.62,9.62,9.62,9.62,continuation,continuation,continuation
2019-04-23,JPPOWER.NS,9.62,7-10%,0.6,3.51,3.51,-1.75,continuation,continuation,flat
2019-05-02,AJANTPHARM.NS,8.33,7-10%,7.22,-1.98,-2.0,-0.79,flat,flat,flat
2019-05-02,PATANJALI.NS,9.4,7-10%,0.45,7.98,-1.84,-11.04,continuation,flat,reversal
2019-05-03,PATANJALI.NS,7.98,7-10%,1.94,-4.55,-13.64,-21.59,reversal,reversal,reversal
2019-05-03,RPOWER.NS,20.56,15%+,2.78,2.33,-9.3,-4.65,flat,reversal,reversal
2019-05-14,IIFL.NS,8.35,7-10%,2.07,-2.12,-0.75,-1.54,reversal,flat,flat
2019-05-16,TATACONSUM.NS,10.82,10-15%,7.1,6.61,5.3,4.3,continuation,continuation,continuation
2019-05-20,SBIN.NS,7.97,7-10%,2.24,-2.07,-0.73,4.93,reversal,flat,continuation
2019-05-20,INDUSINDBK.NS,8.82,7-10%,1.45,-3.14,6.96,7.9,reversal,continuation,continuation
2019-05-20,GRASIM.NS,7.4,7-10%,1.23,-2.77,-0.42,5.05,reversal,flat,continuation
2019-05-20,ADANIPORTS.NS,8.99,7-10%,3.88,-3.12,1.86,3.07,reversal,flat,continuation
2019-05-20,ADANIENT.NS,27.37,15%+,6.91,1.78,5.99,3.46,flat,continuation,continuation
2019-05-20,ADANIGREEN.NS,15.24,15%+,2.23,0.58,0.7,0.12,flat,flat,flat
2019-05-20,TATAPOWER.NS,7.08,7-10%,2.01,-2.05,-1.75,7.68,reversal,flat,continuation
2019-05-20,MOTHERSON.NS,8.45,7-10%,1.41,-5.16,-10.0,-8.58,reversal,reversal,reversal
2019-05-20,OBEROIRLTY.NS,7.8,7-10%,3.22,-1.97,-5.9,0.21,flat,reversal,flat
2019-05-20,BEL.NS,7.99,7-10%,2.26,-2.37,3.37,13.8,reversal,continuation,continuation
2019-05-20,CUMMINSIND.NS,7.92,7-10%,3.28,-2.7,-5.89,2.92,reversal,reversal,flat
2019-05-20,BANKBARODA.NS,9.49,7-10%,1.65,2.36,3.78,14.69,flat,continuation,continuation
2019-05-20,CANBK.NS,8.23,7-10%,1.41,-2.16,-2.5,5.72,reversal,reversal,continuation
2019-05-20,INDIANB.NS,7.96,7-10%,1.05,-2.83,-0.43,6.45,reversal,flat,continuation
2019-05-20,M&MFIN.NS,7.68,7-10%,1.24,-1.44,-1.81,-0.2,flat,flat,flat
2019-05-20,INOXWIND.NS,7.52,7-10%,4.57,0.74,3.37,8.15,flat,continuation,continuation
2019-05-20,JINDALSAW.NS,9.33,7-10%,1.61,-3.03,-0.24,6.54,reversal,flat,continuation
2019-05-20,SOBHA.NS,7.33,7-10%,2.79,4.91,4.98,12.89,continuation,continuation,continuation
2019-05-20,CESC.NS,9.56,7-10%,2.09,-1.27,0.01,2.99,flat,flat,flat
2019-05-20,RPOWER.NS,17.5,15%+,1.17,-1.42,8.51,6.38,flat,continuation,continuation
2019-05-20,HEIDELBERG.NS,8.3,7-10%,2.9,1.79,-0.51,7.97,flat,flat,continuation
2019-05-20,BIRLACORPN.NS,9.08,7-10%,0.96,-0.44,2.96,12.6,flat,flat,continuation
2019-05-20,JKCEMENT.NS,8.4,7-10%,1.54,4.07,8.68,13.06,continuation,continuation,continuation
2019-05-20,JKLAKSHMI.NS,7.26,7-10%,2.92,1.16,-0.7,7.5,flat,flat,continuation
2019-05-22,RPOWER.NS,11.51,10-15%,1.42,-1.29,-3.23,1.29,flat,reversal,flat
2019-05-24,BEL.NS,8.91,7-10%,3.43,1.07,0.36,-0.13,flat,flat,flat
2019-05-24,IDFCFIRSTB.NS,7.13,7-10%,1.49,1.89,1.78,0.78,flat,flat,flat
2019-05-24,BANKBARODA.NS,7.68,7-10%,2.15,2.62,-0.73,-2.99,flat,flat,reversal
2019-05-24,UNIONBANK.NS,7.53,7-10%,1.25,3.2,4.8,1.07,continuation,continuation,flat
2019-05-24,MANAPPURAM.NS,8.05,7-10%,2.5,-1.56,-4.54,-2.07,flat,reversal,reversal
2019-05-27,ABB.NS,7.77,7-10%,3.0,-1.17,-2.42,-1.24,flat,reversal,flat
2019-05-27,HONAUT.NS,8.11,7-10%,5.59,-0.29,-0.99,1.63,flat,flat,flat
2019-05-27,SUPRAJIT.NS,9.47,7-10%,6.31,-2.2,-3.49,-4.67,reversal,reversal,reversal
2019-05-27,KOLTEPATIL.NS,7.15,7-10%,4.63,-0.51,-1.5,-5.6,flat,flat,reversal
2019-05-27,BIRLACORPN.NS,7.16,7-10%,1.09,1.66,-0.22,0.69,flat,flat,flat
2019-05-27,NCLIND.NS,7.84,7-10%,4.41,-4.57,-3.55,-3.55,reversal,reversal,reversal
2019-05-28,RPOWER.NS,8.0,7-10%,1.51,-3.09,-8.02,-13.58,reversal,reversal,reversal
2019-05-28,NHPC.NS,7.42,7-10%,6.75,-1.38,-1.18,-1.38,flat,flat,flat
2019-05-31,BERGEPAINT.NS,9.9,7-10%,7.58,-0.83,-0.18,-0.73,flat,flat,flat
2019-06-03,APOLLOHOSP.NS,9.57,7-10%,6.66,-1.84,3.01,1.67,flat,continuation,flat
2019-06-07,GMMPFAUDLR.NS,7.25,7-10%,3.63,4.29,6.1,3.01,continuation,continuation,continuation
2019-06-17,APOLLOTYRE.NS,8.23,7-10%,9.14,-3.03,-2.3,-0.25,reversal,reversal,flat
2019-06-20,RPOWER.NS,25.0,15%+,1.12,3.81,-23.81,-17.14,continuation,reversal,reversal
2019-06-25,MANAPPURAM.NS,7.58,7-10%,1.77,0.32,-2.16,-3.26,flat,reversal,reversal
2019-06-25,EMAMILTD.NS,8.64,7-10%,6.29,9.54,3.01,4.32,continuation,continuation,continuation
2019-06-25,TORNTPOWER.NS,12.23,10-15%,7.27,4.27,3.53,10.84,continuation,continuation,continuation
2019-06-26,EMAMILTD.NS,9.54,7-10%,2.99,-4.86,-6.73,-4.73,reversal,reversal,reversal
2019-06-26,RPOWER.NS,11.25,10-15%,1.29,-2.25,-5.62,-2.25,reversal,reversal,reversal
2019-07-01,GODREJPROP.NS,9.37,7-10%,3.76,-12.4,-13.67,-18.86,reversal,reversal,reversal
2019-07-02,ADANIGREEN.NS,10.33,10-15%,7.43,3.59,-5.18,-1.2,continuation,reversal,flat
2019-07-04,IIFL.NS,8.68,7-10%,2.9,-2.42,-8.65,-9.12,reversal,reversal,reversal
2019-07-04,MSTCLTD.NS,8.67,7-10%,5.02,0.0,-0.9,-2.39,flat,flat,reversal
2019-07-09,ADANIGREEN.NS,10.59,10-15%,3.19,-1.01,-0.1,-0.81,flat,flat,flat
2019-07-09,OBEROIRLTY.NS,7.12,7-10%,1.89,-3.55,-6.13,-4.5,reversal,reversal,reversal
2019-07-09,PRESTIGE.NS,7.37,7-10%,1.21,-2.19,-1.12,0.94,reversal,flat,flat
2019-07-10,KOLTEPATIL.NS,8.28,7-10%,7.39,-0.44,-1.45,-1.07,flat,flat,flat
2019-07-11,TATACOMM.NS,8.98,7-10%,1.94,-2.85,-2.01,-5.63,reversal,reversal,reversal
2019-07-15,INFY.NS,7.24,7-10%,4.16,0.71,1.71,0.65,flat,flat,flat
2019-07-24,TORNTPHARM.NS,9.48,7-10%,6.34,1.07,2.76,3.97,flat,flat,continuation
2019-07-25,NEWGEN.NS,8.4,7-10%,4.42,4.27,6.54,3.66,continuation,continuation,continuation
2019-07-26,BAJFINANCE.NS,7.16,7-10%,2.5,-0.37,-0.38,-0.82,flat,flat,flat
2019-07-26,IDFCFIRSTB.NS,8.73,7-10%,2.94,-2.01,-0.94,-2.36,reversal,flat,reversal
2019-07-31,RPOWER.NS,14.52,10-15%,1.69,-1.41,2.82,5.63,flat,flat,continuation
2019-07-31,BIRLACORPN.NS,8.12,7-10%,1.3,-0.11,1.68,3.05,flat,flat,continuation
2019-08-01,AJANTPHARM.NS,8.41,7-10%,5.93,0.04,0.11,-0.22,flat,flat,flat
2019-08-02,RPOWER.NS,7.14,7-10%,2.11,-2.67,0.0,-2.67,reversal,flat,reversal
2019-08-06,IIFL.NS,9.27,7-10%,0.56,0.91,7.22,-1.3,flat,continuation,flat
2019-08-06,KOLTEPATIL.NS,12.41,10-15%,7.83,-5.5,-7.16,-4.58,reversal,reversal,reversal
2019-08-08,AUROPHARMA.NS,7.81,7-10%,4.14,0.14,1.25,0.97,flat,flat,flat
2019-08-08,IFBIND.NS,10.13,10-15%,3.8,0.05,-7.77,-1.35,flat,reversal,flat
2019-08-09,MOTHERSON.NS,9.15,7-10%,4.2,-9.36,-8.66,-8.62,reversal,reversal,reversal
2019-08-13,RELIANCE.NS,9.69,7-10%,4.16,1.06,1.4,-0.3,flat,flat,flat
2019-08-13,GODFRYPHLP.NS,19.99,15%+,7.16,0.53,24.02,14.86,flat,continuation,continuation
2019-08-16,APOLLOHOSP.NS,8.12,7-10%,5.15,0.91,-0.31,-2.02,flat,flat,reversal
2019-08-16,SUPRAJIT.NS,15.95,15%+,0.86,2.69,2.3,0.64,flat,flat,flat
2019-08-16,GODFRYPHLP.NS,16.26,15%+,7.37,6.1,-1.72,-2.31,continuation,flat,reversal
2019-08-20,MGL.NS,7.83,7-10%,8.93,0.19,-0.28,1.48,flat,flat,flat
2019-08-21,NAVINFLUOR.NS,7.39,7-10%,5.85,-0.01,3.51,3.73,flat,continuation,continuation
2019-08-23,BEL.NS,7.07,7-10%,1.33,2.3,3.8,3.0,flat,continuation,flat
2019-08-23,TATAELXSI.NS,7.0,7-10%,1.95,-0.32,-0.1,-2.62,flat,flat,reversal
2019-08-23,RPOWER.NS,7.14,7-10%,1.26,5.0,1.67,8.33,continuation,flat,continuation
2019-08-26,INDIANB.NS,10.27,10-15%,1.66,4.9,4.19,-3.84,continuation,continuation,reversal
2019-08-26,INOXWIND.NS,8.06,7-10%,0.71,-0.54,-14.52,-10.04,flat,reversal,reversal
2019-08-26,RADICO.NS,8.33,7-10%,2.01,-0.83,-4.97,-7.17,flat,reversal,reversal
2019-08-26,KOLTEPATIL.NS,8.66,7-10%,0.99,2.4,-2.29,-2.16,flat,reversal,reversal
2019-08-27,PHOENIXLTD.NS,9.37,7-10%,0.56,-1.83,-0.08,-3.79,flat,flat,reversal
2019-08-27,HDFCAMC.NS,7.51,7-10%,2.96,-0.47,5.83,6.73,flat,continuation,continuation
2019-08-27,MSTCLTD.NS,12.97,10-15%,10.59,3.19,-8.85,-11.65,continuation,reversal,reversal
2019-08-28,OBEROIRLTY.NS,9.59,7-10%,2.39,2.07,0.41,-4.45,flat,flat,reversal
2019-08-28,BRIGADE.NS,8.19,7-10%,3.43,-0.52,-1.3,-1.22,flat,flat,flat
2019-08-30,METROPOLIS.NS,8.41,7-10%,3.18,4.35,3.42,12.21,continuation,continuation,continuation
2019-08-30,RPOWER.NS,10.17,10-15%,0.99,7.69,6.15,3.08,continuation,continuation,continuation
2019-09-03,RPOWER.NS,7.69,7-10%,1.2,1.43,-7.14,-1.43,flat,reversal,flat
2019-09-04,IFBIND.NS,8.3,7-10%,1.68,-0.41,-6.83,-6.27,flat,reversal,reversal
2019-09-05,HINDCOPPER.NS,7.31,7-10%,2.88,0.44,3.85,19.41,flat,continuation,continuation
2019-09-05,JPPOWER.NS,10.0,7-10%,1.48,0.0,12.12,3.03,flat,continuation,continuation
2019-09-09,HONAUT.NS,8.11,7-10%,0.94,-2.82,-1.68,-3.29,reversal,flat,reversal
2019-09-09,RBLBANK.NS,7.12,7-10%,1.68,4.95,2.98,-2.51,continuation,flat,reversal
2019-09-09,METROPOLIS.NS,9.18,7-10%,1.92,-1.24,-2.18,-5.5,flat,reversal,reversal
2019-09-09,MSTCLTD.NS,8.15,7-10%,0.94,6.97,9.63,2.55,continuation,continuation,flat
2019-09-11,OBEROIRLTY.NS,9.88,7-10%,1.34,-3.5,-4.33,-7.14,reversal,reversal,reversal
2019-09-11,JINDALSAW.NS,8.86,7-10%,2.33,-0.06,2.99,3.24,flat,flat,continuation
2019-09-11,KOLTEPATIL.NS,12.38,10-15%,5.91,-3.03,1.04,-5.05,reversal,flat,reversal
2019-09-11,JPPOWER.NS,8.82,7-10%,4.39,-8.11,-2.7,0.0,reversal,reversal,flat
2019-09-13,HINDCOPPER.NS,14.16,10-15%,6.04,-4.96,-8.56,-8.81,reversal,reversal,reversal
2019-09-16,ADANIGREEN.NS,10.55,10-15%,7.14,-1.26,-9.72,-6.03,flat,reversal,reversal
2019-09-16,INOXWIND.NS,9.9,7-10%,0.88,3.97,-5.17,-0.53,continuation,reversal,flat
2019-09-16,JYOTHYLAB.NS,7.65,7-10%,3.75,0.53,-1.41,5.88,flat,flat,continuation
2019-09-18,PRESTIGE.NS,7.11,7-10%,2.73,-2.86,3.2,-2.79,reversal,continuation,reversal
2019-09-18,JPPOWER.NS,8.82,7-10%,3.05,0.0,-2.7,-8.11,flat,reversal,reversal
2019-09-20,HDFCBANK.NS,8.95,7-10%,2.75,4.81,3.34,3.72,continuation,continuation,continuation
2019-09-20,ICICIBANK.NS,7.99,7-10%,3.19,6.9,4.0,7.59,continuation,continuation,continuation
2019-09-20,HINDUNILVR.NS,8.66,7-10%,2.92,3.55,4.15,2.09,continuation,continuation,flat
2019-09-20,SBIN.NS,10.09,10-15%,2.74,3.99,-7.11,-6.79,continuation,reversal,reversal
2019-09-20,LT.NS,8.52,7-10%,3.05,8.29,2.73,4.33,continuation,flat,continuation
2019-09-20,ASIANPAINT.NS,7.54,7-10%,3.05,7.88,4.84,6.3,continuation,continuation,continuation
2019-09-20,MARUTI.NS,10.39,10-15%,2.85,4.64,0.71,2.76,continuation,flat,flat
2019-09-20,ULTRACEMCO.NS,10.43,10-15%,2.54,2.84,0.19,2.94,flat,flat,flat
2019-09-20,TITAN.NS,9.57,7-10%,3.33,3.82,0.42,1.62,continuation,flat,flat
2019-09-20,BAJFINANCE.NS,10.12,10-15%,2.91,8.69,6.18,9.59,continuation,continuation,continuation
2019-09-20,BAJAJFINSV.NS,7.02,7-10%,2.39,7.85,7.3,11.14,continuation,continuation,continuation
2019-09-20,ONGC.NS,7.48,7-10%,2.08,2.02,-1.61,-1.57,flat,flat,flat
2019-09-20,INDUSINDBK.NS,10.71,10-15%,2.47,6.48,5.94,4.31,continuation,continuation,continuation
2019-09-20,JSWSTEEL.NS,8.45,7-10%,2.33,2.35,-1.55,-2.48,flat,flat,reversal
2019-09-20,GRASIM.NS,7.29,7-10%,2.19,1.11,-3.57,-3.19,flat,reversal,reversal
2019-09-20,EICHERMOT.NS,13.38,10-15%,2.41,7.72,-1.46,-0.38,continuation,flat,flat
2019-09-20,BRITANNIA.NS,9.35,7-10%,1.79,6.51,5.89,5.17,continuation,continuation,continuation
2019-09-20,PIDILITIND.NS,8.82,7-10%,3.11,5.15,2.13,4.83,continuation,flat,continuation
2019-09-20,BERGEPAINT.NS,9.09,7-10%,3.72,9.07,6.07,10.47,continuation,continuation,continuation
2019-09-20,HAVELLS.NS,12.81,10-15%,2.93,0.54,0.38,-1.9,flat,flat,flat
2019-09-20,WHIRLPOOL.NS,7.95,7-10%,5.12,2.52,1.71,7.1,flat,flat,continuation
2019-09-20,M&M.NS,9.55,7-10%,3.87,-0.69,-6.01,-2.43,flat,reversal,reversal
2019-09-20,HEROMOTOCO.NS,13.06,10-15%,3.38,-1.49,-5.54,-4.67,flat,reversal,reversal
2019-09-20,MOTHERSON.NS,9.07,7-10%,2.3,1.98,-4.53,-5.5,flat,reversal,reversal
2019-09-20,ESCORTS.NS,10.33,10-15%,1.9,10.44,3.51,3.95,continuation,continuation,continuation
2019-09-20,AMBUJACEM.NS,12.2,10-15%,2.58,2.49,-2.37,-3.79,flat,reversal,reversal
2019-09-20,SHREECEM.NS,7.38,7-10%,3.47,3.47,1.08,0.39,continuation,flat,flat
2019-09-20,ACC.NS,10.47,10-15%,1.69,2.56,-0.01,0.05,flat,flat,flat
2019-09-20,RAMCOCEM.NS,7.02,7-10%,1.81,2.48,-0.32,0.09,flat,flat,flat
2019-09-20,DLF.NS,8.3,7-10%,1.4,-0.36,-7.46,-5.91,flat,reversal,reversal
2019-09-20,HDFCAMC.NS,7.14,7-10%,1.28,5.83,2.58,0.37,continuation,flat,flat
2019-09-20,MUTHOOTFIN.NS,7.72,7-10%,1.26,2.46,6.29,9.26,flat,continuation,continuation
2019-09-20,CHOLAFIN.NS,10.23,10-15%,3.87,4.13,1.96,6.97,continuation,flat,continuation
2019-09-20,LICHSGFIN.NS,9.6,7-10%,1.14,2.98,-5.54,-5.54,flat,reversal,reversal
2019-09-20,SIEMENS.NS,7.58,7-10%,2.58,8.83,8.64,13.65,continuation,continuation,continuation
2019-09-20,THERMAX.NS,9.93,7-10%,2.52,1.28,3.24,4.97,flat,continuation,continuation
2019-09-20,HONAUT.NS,8.3,7-10%,0.84,6.5,2.5,5.1,continuation,flat,continuation
2019-09-20,OFSS.NS,7.69,7-10%,2.81,-5.34,-6.76,-4.1,reversal,reversal,reversal
2019-09-20,PAGEIND.NS,15.61,15%+,2.72,5.25,-1.67,-1.37,continuation,flat,flat
2019-09-20,ABFRL.NS,7.14,7-10%,1.39,6.22,4.35,2.11,continuation,continuation,flat
2019-09-20,TRENT.NS,7.54,7-10%,1.74,3.72,5.73,1.63,continuation,continuation,flat
2019-09-20,VEDL.NS,8.76,7-10%,1.9,-0.66,-1.73,-1.07,flat,flat,flat
2019-09-20,FEDERALBNK.NS,13.6,10-15%,2.6,1.16,-2.85,-1.27,flat,reversal,flat
2019-09-20,RBLBANK.NS,15.31,15%+,1.79,4.02,0.2,-4.36,continuation,flat,reversal
2019-09-20,UNIONBANK.NS,7.21,7-10%,1.68,2.61,-5.29,-6.05,flat,reversal,reversal
2019-09-20,SUNDARMFIN.NS,7.92,7-10%,3.72,1.21,1.18,4.85,flat,flat,continuation
2019-09-20,M&MFIN.NS,9.14,7-10%,3.03,0.83,-4.76,-2.29,flat,reversal,reversal
2019-09-20,IIFL.NS,8.59,7-10%,6.64,5.07,-0.39,0.6,continuation,flat,flat
2019-09-20,ASHOKLEY.NS,18.49,15%+,2.8,7.88,2.24,3.9,continuation,flat,continuation
2019-09-20,TVSMOTOR.NS,13.66,10-15%,2.23,1.6,-5.39,-2.87,flat,reversal,reversal
2019-09-20,EXIDEIND.NS,7.49,7-10%,2.3,9.17,4.6,6.91,continuation,continuation,continuation
2019-09-20,BALKRISIND.NS,7.66,7-10%,1.86,0.05,-2.14,-3.07,flat,reversal,reversal
2019-09-20,KAJARIACER.NS,8.93,7-10%,1.91,0.81,-2.61,-4.51,flat,reversal,reversal
2019-09-20,KEC.NS,9.92,7-10%,2.5,4.78,0.2,0.24,continuation,flat,flat
2019-09-20,JINDALSAW.NS,10.44,10-15%,2.73,0.77,-3.19,2.6,flat,reversal,flat
2019-09-20,MGL.NS,7.72,7-10%,2.55,2.51,1.13,2.74,flat,flat,flat
2019-09-20,BIRLACORPN.NS,8.47,7-10%,2.78,5.53,-0.15,-2.2,continuation,flat,reversal
2019-09-23,ITC.NS,7.06,7-10%,3.34,0.45,-1.75,1.96,flat,flat,flat
2019-09-23,LT.NS,8.29,7-10%,3.28,-3.09,-2.53,-3.55,reversal,reversal,reversal
2019-09-23,ASIANPAINT.NS,7.88,7-10%,2.91,-2.04,-1.76,-2.25,reversal,flat,reversal
2019-09-23,BAJFINANCE.NS,8.69,7-10%,1.99,-1.54,-0.57,0.55,flat,flat,flat
