date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,clv,imom,gap,atr_ratio,d52w,pre_rng,score_clv,score_imom,score_gap,score_atr,score_d52w,score_prng,intraday_score,structure
2021-02-05,MAHLIFE.NS,12.31,10-15%,4.35,3.49,4.63,8.39,continuation,continuation,continuation,0.898,0.745,3.21,2.9,-8.28,2.19,0,1,1,1,1,0,4,mixed
2021-02-08,M&M.NS,7.27,7-10%,2.59,-3.6,-1.53,-1.78,reversal,flat,flat,0.613,0.613,2.95,1.69,-3.9,3.32,0,0,1,1,1,0,3,mixed
2021-02-08,KARURVYSYA.NS,9.9,7-10%,5.22,-3.77,-2.83,-7.29,reversal,reversal,reversal,0.622,0.622,5.56,1.67,-7.17,7.75,0,0,0,1,1,0,2,weak
2021-02-08,SUPRAJIT.NS,8.29,7-10%,4.32,-2.5,5.1,2.95,reversal,continuation,flat,0.806,0.806,1.48,1.93,-5.67,2.81,0,1,1,1,1,0,4,mixed
2021-02-08,PNCINFRA.NS,9.32,7-10%,2.38,-3.08,6.1,2.26,reversal,continuation,flat,0.563,0.391,5.65,2.0,0.02,7.13,0,0,0,1,1,0,2,weak
2021-02-08,HINDCOPPER.NS,7.75,7-10%,2.16,-2.61,-3.2,-1.44,reversal,reversal,flat,0.787,0.516,0.92,2.12,-0.39,4.79,0,0,1,1,1,0,3,mixed
2021-02-08,MSTCLTD.NS,19.59,15%+,2.28,-2.17,-1.02,-23.3,reversal,flat,reversal,0.979,0.946,0.74,2.76,-16.41,10.54,1,1,1,1,1,0,5,strong
2021-02-08,GUJGASLTD.NS,14.55,10-15%,8.15,6.15,1.97,-0.75,continuation,flat,flat,0.674,0.455,9.25,3.38,-5.5,2.16,0,0,0,0,1,0,1,weak
2021-02-08,RPOWER.NS,7.46,7-10%,2.21,-2.78,-9.72,-9.72,reversal,reversal,reversal,0.857,0.714,0.0,2.12,25.77,1.36,0,1,1,1,0,0,3,mixed
2021-02-09,SUNDARMFIN.NS,13.71,10-15%,5.93,-1.28,-4.38,5.64,flat,reversal,continuation,0.702,0.651,-0.0,6.0,-12.86,1.76,0,0,1,0,1,0,2,weak
2021-02-09,IIFL.NS,10.0,10-15%,1.25,9.99,6.03,8.73,continuation,continuation,continuation,1.0,0.997,1.39,1.73,-4.37,2.92,1,1,1,1,1,0,5,strong
2021-02-09,AAVAS.NS,9.38,7-10%,3.14,4.09,1.73,-2.13,continuation,flat,reversal,0.751,0.708,0.87,2.74,-6.76,2.01,0,1,1,1,1,0,4,mixed
2021-02-10,MOTHERSON.NS,7.73,7-10%,3.99,2.96,20.99,30.43,flat,continuation,continuation,0.85,0.737,-0.34,2.55,0.4,1.51,0,1,1,1,1,0,4,mixed
2021-02-10,IIFL.NS,9.99,7-10%,1.5,-4.01,0.57,-9.51,reversal,flat,reversal,1.0,0.891,2.61,1.69,-9.99,4.37,1,1,1,1,1,0,5,strong
2021-02-11,MAXHEALTH.NS,9.92,7-10%,3.04,0.18,-3.19,2.65,flat,reversal,flat,0.81,0.766,0.53,3.02,-3.83,1.85,0,1,1,0,1,0,3,mixed
2021-02-11,INOXWIND.NS,9.57,7-10%,2.96,-1.37,-6.55,-6.28,flat,reversal,reversal,0.962,0.856,1.12,2.11,-1.67,0.49,1,1,1,1,1,1,6,strong
2021-02-11,ROUTE.NS,20.0,15%+,4.81,4.54,19.82,20.16,continuation,continuation,continuation,1.0,0.989,0.69,4.22,-16.88,4.15,1,1,1,0,1,0,4,mixed
2021-02-11,PNCINFRA.NS,7.75,7-10%,0.89,-2.16,-3.85,-6.16,reversal,reversal,reversal,0.795,0.773,0.25,1.83,0.09,5.59,0,1,1,1,1,0,4,mixed
2021-02-11,JPPOWER.NS,8.33,7-10%,1.44,5.77,26.92,15.38,continuation,continuation,continuation,1.0,0.75,2.08,1.38,38.82,5.73,1,1,1,1,0,0,4,mixed
2021-02-12,ADANIENT.NS,9.16,7-10%,3.01,6.19,9.25,8.76,continuation,continuation,continuation,0.921,0.895,-0.24,2.72,-8.77,3.48,1,1,1,1,1,0,5,strong
2021-02-12,MOTHERSON.NS,10.04,10-15%,5.67,6.79,15.13,8.21,continuation,continuation,continuation,0.912,0.64,0.33,3.55,-7.46,5.1,1,0,1,0,1,0,3,mixed
2021-02-12,JKCEMENT.NS,11.88,10-15%,3.06,2.45,1.62,-3.58,flat,flat,reversal,0.609,0.609,-0.73,5.42,-10.54,2.97,0,0,1,0,1,0,2,weak
2021-02-15,APOLLOHOSP.NS,12.46,10-15%,3.7,3.63,0.52,-5.21,continuation,flat,reversal,0.901,0.856,1.05,3.93,-8.96,0.7,1,1,1,0,1,0,4,mixed
2021-02-15,CHOLAFIN.NS,13.7,10-15%,3.81,-0.88,-0.95,-0.77,flat,flat,flat,0.92,0.92,0.75,2.61,-11.34,1.1,1,1,1,1,1,0,5,strong
2021-02-15,LICHSGFIN.NS,7.58,7-10%,2.24,-1.31,0.59,-10.06,flat,flat,reversal,0.892,0.82,1.01,1.83,-2.64,0.6,0,1,1,1,1,0,4,mixed
2021-02-15,ROUTE.NS,12.41,10-15%,3.74,1.96,2.25,-2.44,flat,flat,reversal,0.725,0.515,0.72,4.99,-5.81,12.12,0,0,1,0,1,0,2,weak
2021-02-15,JPPOWER.NS,9.09,7-10%,0.56,10.0,0.0,-8.33,continuation,flat,reversal,,,,,,,0,0,0,0,0,0,0,weak
2021-02-15,BIRLACORPN.NS,8.74,7-10%,2.18,1.12,-0.84,-5.0,flat,flat,reversal,0.876,0.756,1.23,2.87,-5.5,0.62,0,1,1,1,1,0,4,mixed
2021-02-16,SUNDARMFIN.NS,7.77,7-10%,2.43,-1.67,-3.06,2.86,flat,reversal,flat,0.903,0.779,-0.86,2.45,-0.1,1.53,1,1,1,1,1,0,5,strong
2021-02-16,JPPOWER.NS,10.0,7-10%,4.67,-4.55,-13.64,-13.64,reversal,reversal,reversal,1.0,0.0,10.0,1.31,22.35,7.92,1,0,0,1,0,0,2,weak
2021-02-16,DEEPAKNTR.NS,8.06,7-10%,3.61,2.14,0.49,1.0,flat,flat,flat,0.846,0.577,1.63,2.94,-2.73,4.37,0,0,1,1,1,0,3,mixed
2021-02-17,UNIONBANK.NS,10.12,10-15%,5.88,10.37,3.28,7.35,continuation,continuation,continuation,0.83,0.777,-0.43,3.84,22.87,1.47,0,1,1,0,0,0,2,weak
2021-02-17,INDIANB.NS,9.97,7-10%,1.34,4.97,-4.76,-0.07,continuation,reversal,flat,1.0,0.971,-0.35,1.78,-4.23,2.1,1,1,1,1,1,0,5,strong
2021-02-17,LALPATHLAB.NS,8.64,7-10%,6.43,-3.55,-7.68,-11.86,reversal,reversal,reversal,0.865,0.865,0.09,2.48,-3.82,0.79,0,1,1,1,1,0,4,mixed
2021-02-18,ONGC.NS,8.26,7-10%,3.22,-5.06,1.35,7.54,reversal,flat,continuation,0.605,0.576,1.42,3.51,-4.36,2.83,0,0,1,0,1,0,2,weak
2021-02-18,BHEL.NS,7.37,7-10%,2.4,-6.05,-5.35,9.65,reversal,reversal,continuation,0.744,0.683,0.37,2.1,3.15,1.45,0,0,1,1,1,0,3,mixed
2021-02-18,BANKBARODA.NS,13.6,10-15%,3.2,-4.65,-9.2,-5.96,reversal,reversal,reversal,0.915,0.825,1.54,2.49,-7.47,2.98,1,1,1,1,1,0,5,strong
2021-02-18,UNIONBANK.NS,10.37,10-15%,5.99,-3.69,-7.85,-1.43,reversal,reversal,flat,0.492,0.484,2.36,4.39,14.01,5.33,0,0,1,0,0,0,1,weak
2021-02-18,GMMPFAUDLR.NS,16.75,15%+,9.34,-3.67,-5.15,-5.46,reversal,reversal,reversal,0.865,0.856,0.89,6.25,35.09,1.24,0,1,1,0,0,0,2,weak
2021-02-18,HINDCOPPER.NS,12.28,10-15%,3.02,-2.61,31.61,59.21,reversal,continuation,continuation,0.786,0.746,0.51,2.7,-9.29,2.66,0,1,1,1,1,0,4,mixed
2021-02-18,GUJGASLTD.NS,7.67,7-10%,2.62,3.64,2.57,3.76,continuation,flat,continuation,0.336,0.322,2.4,3.43,-0.3,1.31,0,0,1,0,1,0,2,weak
2021-02-18,TORNTPOWER.NS,7.92,7-10%,2.25,-1.98,-0.75,5.49,flat,flat,continuation,0.911,0.842,-0.13,3.0,-2.75,2.76,1,1,1,0,1,0,4,mixed
2021-02-19,IDFCFIRSTB.NS,7.4,7-10%,4.08,-1.44,2.24,1.68,flat,flat,flat,0.522,0.424,0.69,3.65,-5.94,3.83,0,0,1,0,1,0,2,weak
2021-02-22,VEDL.NS,7.05,7-10%,3.02,2.11,1.91,4.58,flat,flat,continuation,0.745,0.739,1.05,2.32,-2.79,1.96,0,1,1,1,1,0,4,mixed
2021-02-22,IIFL.NS,9.99,7-10%,0.68,6.54,17.63,20.15,continuation,continuation,continuation,1.0,1.0,1.96,1.0,9.83,5.2,1,1,1,1,1,0,5,strong
2021-02-22,HINDCOPPER.NS,14.49,10-15%,4.03,18.04,42.78,59.86,continuation,continuation,continuation,0.701,0.701,3.32,2.54,-7.78,6.43,0,1,1,1,1,0,4,mixed
2021-02-22,RATNAMANI.NS,9.41,7-10%,8.24,-2.23,1.74,3.7,reversal,flat,continuation,0.692,0.662,-0.01,3.49,-3.58,1.01,0,0,1,0,1,0,2,weak
2021-02-22,RPOWER.NS,9.68,7-10%,2.17,8.82,14.71,30.88,continuation,continuation,continuation,1.0,1.0,0.0,1.67,29.9,1.71,1,1,1,1,0,0,4,mixed
2021-02-23,SUNDARMFIN.NS,7.24,7-10%,1.75,-0.41,9.25,8.06,flat,continuation,continuation,0.872,0.872,-0.82,1.81,-1.85,1.4,0,1,1,1,1,0,4,mixed
2021-02-23,HINDCOPPER.NS,18.04,15%+,3.91,9.99,29.01,29.4,continuation,continuation,continuation,0.899,0.751,3.66,3.12,-13.32,9.13,0,1,1,0,1,0,3,mixed
2021-02-23,RPOWER.NS,8.82,7-10%,4.82,-4.05,14.86,21.62,reversal,continuation,continuation,1.0,0.333,7.35,0.82,23.71,3.03,1,0,0,1,0,0,2,weak
2021-02-24,IIFL.NS,7.83,7-10%,1.13,2.39,4.59,8.33,flat,continuation,continuation,0.778,0.424,3.69,1.28,-3.59,5.64,0,0,1,1,1,0,3,mixed
2021-02-24,HINDCOPPER.NS,9.99,7-10%,2.51,9.98,23.13,11.78,continuation,continuation,continuation,1.0,0.914,3.14,1.28,-8.22,13.9,1,1,1,1,1,0,5,strong
2021-02-25,COALINDIA.NS,8.1,7-10%,4.08,-2.5,-1.73,-2.59,reversal,flat,reversal,0.866,0.77,1.73,2.69,-0.3,2.07,0,1,1,1,1,0,4,mixed
2021-02-25,BHEL.NS,9.78,7-10%,3.92,0.95,9.76,15.06,flat,continuation,continuation,0.815,0.783,1.4,1.94,-6.19,3.33,0,1,1,1,1,0,4,mixed
2021-02-25,THERMAX.NS,7.45,7-10%,0.83,4.9,9.39,8.4,continuation,continuation,continuation,0.804,0.712,1.7,1.62,-0.77,1.52,0,1,1,1,1,0,4,mixed
2021-02-25,ELGIEQUIP.NS,7.96,7-10%,3.29,0.61,0.72,0.33,flat,flat,flat,0.87,0.753,1.22,2.22,6.19,1.54,0,1,1,1,1,0,4,mixed
2021-02-25,HINDCOPPER.NS,9.98,7-10%,1.61,6.65,6.98,-3.42,continuation,continuation,reversal,1.0,0.8,4.66,1.19,-9.98,15.7,1,1,1,1,1,0,5,strong
2021-02-25,JINDALSAW.NS,12.12,10-15%,6.6,-3.86,-3.44,-0.54,reversal,reversal,flat,0.843,0.833,0.61,3.71,4.66,1.18,0,1,1,0,1,0,3,mixed
2021-02-25,RPOWER.NS,9.86,7-10%,1.67,8.97,15.38,15.38,continuation,continuation,continuation,1.0,0.857,1.41,1.73,19.59,6.24,1,1,1,1,0,0,4,mixed
2021-02-26,RPOWER.NS,8.97,7-10%,4.9,4.71,1.18,10.59,continuation,flat,continuation,1.0,1.0,-2.56,2.14,12.37,7.69,1,1,1,1,0,0,4,mixed
2021-03-01,MOTHERSON.NS,8.2,7-10%,1.14,0.45,0.95,-2.92,flat,flat,reversal,0.888,0.841,1.38,1.53,-0.46,0.9,0,1,1,1,1,0,4,mixed
2021-03-01,IRCTC.NS,10.16,10-15%,2.39,-2.1,1.17,3.97,reversal,flat,continuation,0.817,0.755,1.61,2.98,2.1,3.24,0,1,1,1,1,0,4,mixed
2021-03-01,MSTCLTD.NS,13.18,10-15%,1.38,-0.02,2.61,10.5,flat,flat,continuation,0.884,0.84,1.33,1.29,22.38,2.81,0,1,1,1,0,0,3,mixed
2021-03-01,GUJGASLTD.NS,7.75,7-10%,1.49,-0.21,2.07,0.87,flat,flat,flat,0.833,0.745,1.48,1.49,-1.19,0.87,0,1,1,1,1,0,4,mixed
2021-03-01,DEEPAKNTR.NS,14.25,10-15%,2.0,2.82,3.11,0.17,flat,continuation,flat,0.948,0.917,1.19,3.04,-8.34,3.68,1,1,1,0,1,0,4,mixed
2021-03-02,TATACOMM.NS,7.91,7-10%,3.42,2.14,3.99,8.07,flat,continuation,continuation,0.442,0.35,0.54,4.71,-2.99,2.43,0,0,1,0,1,0,2,weak
2021-03-02,TRENT.NS,9.09,7-10%,4.2,0.55,-2.7,-0.02,flat,reversal,flat,0.828,0.745,0.92,2.76,-7.22,2.25,0,1,1,1,1,0,4,mixed
2021-03-02,MOIL.NS,8.06,7-10%,6.38,-1.43,-7.14,-6.5,flat,reversal,reversal,0.648,0.648,0.76,3.6,-4.91,1.91,0,0,1,0,1,0,2,weak
2021-03-02,JKLAKSHMI.NS,9.44,7-10%,2.83,-2.33,-0.58,1.41,reversal,flat,flat,0.803,0.771,1.4,2.84,-8.64,2.45,0,1,1,1,1,0,4,mixed
2021-03-03,HDFCAMC.NS,8.68,7-10%,5.35,-1.08,-1.22,-2.21,flat,flat,reversal,0.891,0.835,0.54,3.88,5.06,0.29,0,1,1,0,1,1,4,mixed
2021-03-08,MSTCLTD.NS,7.15,7-10%,1.99,-4.31,-7.33,-7.33,reversal,reversal,reversal,0.593,0.552,0.87,1.27,14.23,1.28,0,0,1,1,0,0,2,weak
2021-03-09,KPITTECH.NS,11.36,10-15%,5.43,-1.27,-5.69,-2.78,flat,reversal,reversal,0.662,0.63,1.24,4.11,-7.8,1.65,0,0,1,0,1,0,2,weak
2021-03-22,ADANIENT.NS,11.4,10-15%,2.99,6.8,-0.96,4.09,continuation,flat,continuation,0.9,0.821,0.37,3.06,-4.88,1.26,0,1,1,0,1,0,3,mixed
2021-03-22,GODREJPROP.NS,7.15,7-10%,2.61,1.97,-5.66,-4.24,flat,reversal,reversal,0.839,0.839,0.17,1.76,10.19,3.12,0,1,1,1,0,0,3,mixed
2021-03-22,TCI.NS,7.03,7-10%,5.23,2.49,-4.27,1.39,flat,reversal,flat,0.872,0.859,1.34,2.03,7.19,0.3,0,1,1,1,1,1,5,strong
2021-03-23,INOXWIND.NS,9.97,7-10%,2.63,2.09,-3.46,-8.94,flat,reversal,reversal,1.0,0.904,1.15,1.84,-2.2,1.25,1,1,1,1,1,0,5,strong
2021-03-26,IFBIND.NS,10.97,10-15%,6.16,5.33,0.27,-2.41,continuation,flat,reversal,0.593,0.593,0.43,3.2,27.22,3.15,0,0,1,0,0,0,1,weak
2021-03-26,BRIGADE.NS,8.52,7-10%,0.63,4.55,-1.04,-2.31,continuation,flat,reversal,0.834,0.657,0.78,2.49,9.84,0.48,0,0,1,1,1,1,4,mixed
2021-03-26,BLUEDART.NS,9.02,7-10%,1.84,5.02,5.05,0.26,continuation,continuation,flat,0.909,0.909,0.58,2.04,7.27,3.07,1,1,1,1,1,0,5,strong
2021-03-30,OFSS.NS,7.45,7-10%,3.26,-4.7,-4.79,-1.18,reversal,reversal,flat,0.392,0.361,0.03,5.35,5.23,1.14,0,0,1,0,1,0,2,weak
2021-03-30,MPHASIS.NS,8.78,7-10%,1.88,-0.13,-1.34,-2.61,flat,flat,reversal,0.877,0.84,0.47,2.44,0.5,0.92,0,1,1,1,1,0,4,mixed
2021-03-30,METROPOLIS.NS,8.0,7-10%,2.34,-0.2,-0.54,1.16,flat,flat,flat,0.809,0.749,1.53,2.93,2.93,1.84,0,1,1,1,1,0,4,mixed
2021-03-30,MOIL.NS,13.03,10-15%,5.52,-3.56,-3.56,2.79,reversal,reversal,flat,0.846,0.799,0.65,2.89,12.25,2.23,0,1,1,1,0,0,3,mixed
2021-03-30,NHPC.NS,7.74,7-10%,1.64,-2.4,-1.8,-2.59,reversal,flat,reversal,0.648,0.648,0.22,3.42,6.0,1.55,0,0,1,0,1,0,2,weak
2021-03-30,NAVINFLUOR.NS,11.55,10-15%,2.73,1.34,0.78,10.25,flat,flat,continuation,0.913,0.899,0.7,2.22,7.29,1.83,1,1,1,1,1,0,5,strong
2021-04-01,JSWSTEEL.NS,8.6,7-10%,3.54,1.72,10.53,22.06,flat,continuation,continuation,0.902,0.889,0.45,2.8,-7.38,3.08,1,1,1,1,1,0,5,strong
2021-04-01,HINDALCO.NS,7.16,7-10%,1.7,0.11,0.56,3.08,flat,flat,continuation,0.926,0.87,0.89,1.78,3.06,1.7,1,1,1,1,1,0,5,strong
2021-04-01,ADANIENT.NS,7.38,7-10%,1.29,2.8,5.27,8.51,flat,continuation,continuation,0.891,0.787,1.19,1.7,-1.3,2.17,0,1,1,1,1,0,4,mixed
2021-04-01,NATIONALUM.NS,8.7,7-10%,1.71,-1.62,0.68,1.11,flat,flat,flat,0.904,0.84,1.39,1.82,4.79,1.48,1,1,1,1,1,0,5,strong
2021-04-05,THYROCARE.NS,7.42,7-10%,6.11,-0.43,-0.69,3.91,flat,flat,continuation,0.773,0.773,0.06,3.19,68.94,3.42,0,1,1,0,0,0,2,weak
2021-04-06,ADANIPORTS.NS,12.57,10-15%,3.89,-2.49,-1.43,-12.51,reversal,flat,reversal,0.844,0.725,1.85,3.62,-8.82,2.36,0,1,1,0,1,0,3,mixed
2021-04-06,ADANIENT.NS,7.66,7-10%,2.0,-4.88,-1.96,-9.72,reversal,flat,reversal,0.842,0.731,1.33,1.99,-6.56,5.19,0,1,1,1,1,0,4,mixed
2021-04-06,ROUTE.NS,8.66,7-10%,2.67,1.42,2.99,-6.6,flat,flat,reversal,0.864,0.765,1.17,1.94,16.62,2.63,0,1,1,1,0,0,3,mixed
2021-04-06,SOBHA.NS,15.13,15%+,10.0,0.87,4.63,6.29,flat,continuation,continuation,0.713,0.449,8.44,3.14,-0.11,1.59,0,0,0,0,1,0,1,weak
2021-04-07,CHOLAFIN.NS,7.05,7-10%,1.8,-2.61,-11.63,-7.4,reversal,reversal,reversal,0.798,0.689,0.69,2.22,0.27,1.56,0,0,1,1,1,0,3,mixed
2021-04-07,THERMAX.NS,9.71,7-10%,1.74,-3.53,-4.27,-3.31,reversal,reversal,reversal,0.726,0.676,0.36,3.14,4.51,2.04,0,0,1,0,1,0,2,weak
2021-04-07,KPITTECH.NS,15.01,15%+,2.5,-2.31,-5.89,-6.04,reversal,reversal,reversal,0.767,0.683,0.43,3.39,-7.46,1.2,0,0,1,0,1,0,2,weak
2021-04-07,IFBIND.NS,7.57,7-10%,1.57,2.14,-5.92,-4.81,flat,reversal,reversal,0.755,0.551,0.43,2.04,23.59,2.93,0,0,1,1,0,0,2,weak
2021-04-08,JSWSTEEL.NS,9.21,7-10%,4.52,1.12,2.65,0.86,flat,flat,flat,0.671,0.556,1.73,4.17,-8.41,6.02,0,0,1,0,1,0,2,weak
2021-04-08,NATCOPHARM.NS,7.3,7-10%,4.16,1.52,0.56,1.55,flat,flat,flat,0.901,0.84,0.97,2.4,8.71,0.94,1,1,1,1,1,0,5,strong
2021-04-08,HOMEFIRST.NS,9.48,7-10%,1.93,-2.34,-9.34,-5.48,reversal,reversal,reversal,0.737,0.737,-0.28,3.58,21.26,1.33,0,1,1,0,0,0,2,weak
2021-04-13,BAJAJFINSV.NS,7.02,7-10%,1.95,-0.68,-3.43,0.48,flat,reversal,flat,0.938,0.923,0.4,2.33,7.3,1.86,1,1,1,1,1,0,5,strong
2021-04-13,M&M.NS,7.95,7-10%,2.86,-0.76,-2.01,-1.42,flat,reversal,flat,0.913,0.865,0.33,2.45,14.79,2.13,1,1,1,1,0,0,4,mixed
2021-04-13,FEDERALBNK.NS,8.15,7-10%,1.82,-1.49,-6.56,-6.82,flat,reversal,reversal,0.922,0.853,0.42,1.85,16.76,3.6,1,1,1,1,0,0,4,mixed
2021-04-13,SOBHA.NS,13.14,10-15%,3.54,-0.94,-8.39,-5.3,flat,reversal,reversal,0.726,0.726,1.39,3.06,1.16,3.49,0,1,1,0,1,0,3,mixed
2021-04-13,SUNTECK.NS,7.08,7-10%,1.13,-3.34,-4.89,-4.37,reversal,reversal,reversal,0.751,0.687,-0.5,1.96,26.26,2.24,0,0,1,1,0,0,2,weak
2021-04-15,JPPOWER.NS,8.47,7-10%,1.2,-3.13,-7.81,-7.81,reversal,reversal,reversal,1.0,1.0,1.69,1.19,24.71,3.95,1,1,1,1,0,0,4,mixed
2021-04-16,WIPRO.NS,8.94,7-10%,6.21,0.76,3.72,2.37,flat,continuation,flat,0.882,0.73,2.55,2.94,-0.6,2.43,0,1,1,1,1,0,4,mixed
2021-04-16,HINDCOPPER.NS,8.52,7-10%,2.4,-6.11,-8.32,-7.02,reversal,reversal,reversal,0.798,0.702,3.46,1.23,9.81,3.24,0,1,1,1,1,0,4,mixed
2021-04-19,ELGIEQUIP.NS,14.89,10-15%,7.74,-2.14,-1.67,-3.47,reversal,flat,reversal,0.86,0.7,-0.2,4.65,-6.1,1.87,0,0,1,0,1,0,2,weak
2021-04-22,INOXWIND.NS,19.97,15%+,5.15,2.64,-5.69,-10.43,flat,reversal,reversal,1.0,0.908,1.83,2.73,-2.9,2.3,1,1,1,1,1,0,5,strong
2021-04-23,PATANJALI.NS,10.0,7-10%,3.57,-1.84,-0.79,-3.38,flat,flat,reversal,1.0,0.886,0.96,2.41,53.48,1.52,1,1,1,1,0,0,4,mixed
2021-04-26,PHOENIXLTD.NS,14.37,10-15%,2.34,-2.38,-7.6,-3.77,reversal,reversal,reversal,0.72,0.72,-0.11,3.59,10.88,1.89,0,1,1,0,0,0,2,weak
2021-04-27,HINDCOPPER.NS,10.0,10-15%,3.28,3.77,1.61,-0.46,continuation,flat,flat,1.0,0.965,2.09,1.33,7.75,0.97,1,1,1,1,1,0,5,strong
2021-04-27,NAVINFLUOR.NS,8.03,7-10%,2.7,-3.21,-0.98,-2.04,reversal,flat,reversal,0.917,0.824,-0.01,2.17,-5.39,2.41,1,1,1,1,1,0,5,strong
2021-04-27,DEEPAKNTR.NS,8.86,7-10%,3.82,-0.12,4.66,4.56,flat,continuation,continuation,0.914,0.914,0.76,2.31,-1.86,2.06,1,1,1,1,1,0,5,strong
2021-04-28,BAJFINANCE.NS,8.55,7-10%,2.87,3.86,5.12,4.44,continuation,continuation,continuation,0.926,0.926,1.03,2.11,9.3,1.8,1,1,1,1,1,0,5,strong
2021-04-28,TVSMOTOR.NS,14.04,10-15%,11.55,-1.87,-4.6,-6.5,flat,reversal,reversal,0.728,0.609,6.83,3.53,1.9,2.39,0,0,0,0,1,0,1,weak
2021-04-29,JSWSTEEL.NS,9.64,7-10%,2.15,-1.19,-1.53,0.45,flat,flat,flat,0.961,0.896,1.41,2.17,-7.47,1.84,1,1,1,1,1,0,5,strong
2021-04-29,JINDALSAW.NS,7.68,7-10%,6.33,5.23,7.81,5.84,continuation,continuation,continuation,0.679,0.679,0.66,2.39,7.24,1.61,0,0,1,1,1,0,3,mixed
2021-04-29,JPPOWER.NS,8.62,7-10%,1.19,0.0,-3.17,-4.76,flat,reversal,reversal,1.0,0.667,1.72,1.56,25.88,1.37,1,0,1,1,0,0,3,mixed
2021-05-03,ADANIENT.NS,8.36,7-10%,1.06,0.55,2.48,3.87,flat,flat,continuation,0.938,0.779,-1.17,2.16,-0.32,0.96,1,1,1,1,1,0,5,strong
2021-05-03,MARICO.NS,8.19,7-10%,8.13,3.5,6.87,5.75,continuation,continuation,continuation,0.766,0.662,2.09,3.83,-3.74,0.51,0,0,1,0,1,0,2,weak
2021-05-03,BHEL.NS,10.77,10-15%,2.65,-1.78,8.5,22.71,flat,continuation,continuation,0.787,0.729,-0.93,3.43,5.31,1.76,0,1,1,0,1,0,3,mixed
2021-05-03,JINDALSAW.NS,8.36,7-10%,5.75,-5.45,-7.17,2.75,reversal,reversal,flat,0.828,0.788,-0.76,2.61,-5.76,5.68,0,1,1,1,1,0,4,mixed
2021-05-03,RPOWER.NS,9.28,7-10%,2.8,-4.72,3.77,25.47,reversal,continuation,continuation,1.0,0.818,0.0,1.83,5.36,3.26,1,1,1,1,1,0,5,strong
2021-05-04,PNB.NS,8.55,7-10%,3.38,0.0,-3.2,-6.41,flat,reversal,reversal,0.611,0.589,0.87,3.1,19.2,1.07,0,0,1,0,0,0,1,weak
2021-05-04,TATAELXSI.NS,8.81,7-10%,2.08,-0.06,-4.06,-8.6,flat,reversal,reversal,0.582,0.465,1.17,4.17,-8.21,3.82,0,0,1,0,1,0,2,weak
2021-05-04,GRINDWELL.NS,8.24,7-10%,10.22,4.71,5.36,23.91,continuation,continuation,continuation,0.587,0.508,1.38,3.77,-1.77,0.65,0,0,1,0,1,0,2,weak
2021-05-05,BHEL.NS,7.99,7-10%,2.73,2.29,15.68,25.81,flat,continuation,continuation,0.779,0.726,1.43,1.77,-0.44,5.15,0,1,1,1,1,0,4,mixed
2021-05-06,COFORGE.NS,17.4,15%+,7.19,-0.45,0.66,-1.37,flat,flat,flat,0.916,0.783,0.42,4.77,-5.38,0.79,1,1,1,0,1,0,4,mixed
2021-05-06,RPOWER.NS,7.84,7-10%,3.11,10.0,32.73,23.64,continuation,continuation,continuation,0.9,0.8,0.0,1.46,1.79,4.45,0,1,1,1,1,0,4,mixed
2021-05-07,TATASTEEL.NS,7.4,7-10%,1.9,2.88,-0.27,-2.66,flat,flat,reversal,0.844,0.765,3.1,1.46,-4.73,1.99,0,1,1,1,1,0,4,mixed
2021-05-07,NMDC.NS,8.42,7-10%,3.34,8.25,9.85,1.0,continuation,continuation,flat,0.62,0.58,1.2,3.65,-7.44,3.55,0,0,1,0,1,0,2,weak
2021-05-07,NATIONALUM.NS,10.87,10-15%,3.49,7.24,-1.45,0.0,continuation,flat,flat,0.718,0.667,2.41,2.89,-8.57,1.95,0,0,1,1,1,0,3,mixed
2021-05-07,HINDCOPPER.NS,9.98,7-10%,2.3,9.97,2.27,-1.05,continuation,flat,flat,1.0,0.942,2.21,1.34,-4.12,1.28,1,1,1,1,1,0,5,strong
2021-05-07,JINDALSAW.NS,7.38,7-10%,2.19,3.08,-3.73,-4.11,continuation,reversal,reversal,0.693,0.693,0.7,1.87,4.74,2.9,0,0,1,1,1,0,3,mixed
2021-05-07,MOIL.NS,7.71,7-10%,4.37,6.73,3.46,2.24,continuation,continuation,flat,0.771,0.771,-0.0,2.19,1.04,1.98,0,1,1,1,1,0,4,mixed
2021-05-07,KOLTEPATIL.NS,13.19,10-15%,10.05,1.69,-2.96,-2.89,flat,reversal,reversal,0.679,0.647,1.05,4.32,17.09,0.92,0,0,1,0,0,0,1,weak
2021-05-07,RPOWER.NS,10.0,10-15%,3.01,9.92,14.88,9.09,continuation,continuation,continuation,1.0,0.692,1.82,1.82,-8.04,4.31,1,0,1,1,1,0,4,mixed
2021-05-10,COALINDIA.NS,7.45,7-10%,4.06,5.88,-0.17,-0.41,continuation,flat,flat,0.873,0.873,0.18,3.7,6.69,1.24,0,1,1,0,1,0,3,mixed
2021-05-10,TATAPOWER.NS,7.06,7-10%,1.56,-0.55,-7.69,-4.18,flat,reversal,reversal,0.925,0.849,1.02,1.96,3.97,1.11,1,1,1,1,1,0,5,strong
